abn,charity_name,state,charity_size,conducted_activities,main_activity,operates_in_vic,staff_full_time,staff_part_time,staff_casual,staff_volunteers,government_grants,donations_and_bequests,all_other_revenue,total_revenue,other_income,total_gross_income,employee_expenses,interest_expenses,grants_and_donations_made_for_use_in_australia,grants_and_donations_made_for_use_outside_australia,all_other_expenses,total_expenses,net_surplus_deficit,Year,Valid_ABN,community_sector_main,vic_community_sector,cleaned_charitysize,correct_charitysize,VCOSS_charitysize,revenue_from_goods_and_services,revenue_from_investments,other_beneficiaries_not_listed,other_beneficiaries_description,main_beneficiaries,reported_income,income_variance,inaccurate_income_reported,reported_expenses,expenses_variance,inaccurate_expenses_reported,total_employees,employeeexpenses_per_employee,excessive_expenses,invalid_negative_values,total_grants_type,grants_income_prop,imbalanced_grants
12487582597,SUNSHINE RSL SUB-BRANCH PATRIOTIC FUND,VIC,Medium,TRUE,Social services,TRUE,0,0,0,5,0,0,506272,506272,0,506272,0,23857,0,0,470787,494644,11629,2016,Valid ABN,TRUE,TRUE,M,TRUE,Medium,NA,NA,FALSE,NA,NA,506272,0,accurate,494644,0,accurate,5,0,not excessive,0,0,0,balanced
12514839821,Berrabri Pre School Association Inc,VIC,Small,TRUE,Other education,TRUE,2,4,0,15,2000,10100,33379,0,0,45479,210,0,0,0,36862,37072,8407,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,45479,0,accurate,37072,0,accurate,21,10,not excessive,0,2000,0.04397634072868797,balanced
12533636427,Carers Victoria Limited,VIC,Large,TRUE,Aged care activities,TRUE,22,57,3,2,10903030,806914,129696,11839640,0,11839640,7283127,0,0,0,4303197,11586324,253316,2016,Valid ABN,TRUE,TRUE,L,TRUE,Extra Large,NA,NA,FALSE,NA,NA,11839640,0,accurate,11586324,0,accurate,84,86703.89285714286,not excessive,0,10903030,0.9208920203654841,balanced
12534505930,Canterbury Girls' Secondary College Foundation,VIC,Small,TRUE,Social services,TRUE,0,0,0,6,0,0,270,0,0,270,0,0,0,0,352,352,-82,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,270,0,accurate,352,0,accurate,6,0,not excessive,0,0,0,balanced
12603272877,Uplift Project Ltd,VIC,Small,TRUE,International activities,TRUE,0,0,0,240,0,10708,31,0,0,10739,0,0,0,235,8376,8611,2128,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,10739,0,accurate,8611,0,accurate,240,0,not excessive,0,0,0,balanced
12635440467,True Buddha School Buddhist Meditation Association Inc,VIC,Small,TRUE,Other education,TRUE,0,0,0,22,0,119967,273,0,0,120240,0,0,300,23251,40390,63941,56299,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,120240,0,accurate,63941,0,accurate,22,0,not excessive,0,0,0,balanced
12643054953,Frankston Rsl Sub Branch Inc,VIC,Large,TRUE,Aged care activities,TRUE,29,11,104,300,0,23061,16119723,16142784,0,16142784,4408143,0,457373,0,11374695,16240211,-97427,2016,Valid ABN,TRUE,TRUE,L,TRUE,Extra Large,NA,NA,FALSE,NA,NA,16142784,0,accurate,16240211,0,accurate,444,9928.25,not excessive,0,0,0,balanced
12650790270,International Association Of Chiron Healers Incorporated,VIC,Small,TRUE,Other health service delivery,TRUE,0,0,0,25,0,0,21106,0,0,21106,18142,0,0,0,0,18142,2964,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,21106,0,accurate,18142,0,accurate,25,725.68,not excessive,0,0,0,balanced
12658058669,Newport RSL Sub-Branch Welfare Patriotic Fund,VIC,Small,TRUE,Social services,TRUE,0,0,0,5,0,5434,1,0,0,5435,0,0,0,0,6067,6067,-632,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,5435,0,accurate,6067,0,accurate,5,0,not excessive,0,0,0,balanced
12687887276,Ability Dignity Access Management inc.,VIC,Medium,TRUE,Social services,TRUE,0,3,15,9,0,0,467970,467970,0,467970,417512,0,0,0,16655,434167,33803,2016,Valid ABN,TRUE,TRUE,M,TRUE,Medium,NA,NA,FALSE,NA,NA,467970,0,accurate,434167,0,accurate,27,15463.407407407407,not excessive,0,0,0,balanced
12725592873,MORWELL RSL SUB-BRANCH PATRIOTIC FUND,VIC,Medium,TRUE,Social services,TRUE,0,0,0,5,0,0,301188,301188,0,301188,0,0,0,0,287431,287431,13757,2016,Valid ABN,TRUE,TRUE,M,TRUE,Medium,NA,NA,FALSE,NA,NA,301188,0,accurate,287431,0,accurate,5,0,not excessive,0,0,0,balanced
12749683753,Poets Grove Family And Childrens Centre Inc.,VIC,Large,TRUE,Other education,TRUE,14,29,14,0,453046,0,1765661,2218707,0,2218707,1951795,0,0,0,278817,2230612,-11905,2016,Valid ABN,TRUE,TRUE,L,TRUE,Large,NA,NA,FALSE,NA,NA,2218707,0,accurate,2230612,0,accurate,57,34242.01754385965,not excessive,0,453046,0.20419370381037244,balanced
12794935230,Young People's Legal Rights Centre Inc,VIC,Medium,TRUE,Law legal services,TRUE,2,10,0,30,318056,20368,294351,632775,37776,670551,487567,0,0,0,134306,621873,48678,2016,Valid ABN,TRUE,TRUE,M,TRUE,Medium,NA,NA,FALSE,NA,NA,670551,0,accurate,621873,0,accurate,42,11608.738095238095,not excessive,0,318056,0.4743203723504998,balanced
12843173532,The Trustee for THE KOREA VETERANS RSL SUB BRANCH WELFARE PATRIOTIC FUND W514 TRUST,VIC,Small,TRUE,Social services,TRUE,0,0,0,5,0,0,718,0,0,718,0,0,0,0,3598,3598,-2881,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,718,0,accurate,3598,0,accurate,5,0,not excessive,0,0,0,balanced
12845218134,The Trustee For Julian Zahara Memorial Fund,VIC,Small,TRUE,Employment training,TRUE,0,0,0,1,0,0,127101,0,0,127101,0,0,126744,0,60411,187155,-60054,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,127101,0,accurate,187155,0,accurate,1,0,not excessive,0,0,0,balanced
12859264155,Belgium Avenue Neighbourhood House Incorporated,VIC,Medium,TRUE,Economic social community development,TRUE,1,7,0,14,327153,9333,94261,430747,14014,444761,397340,0,0,0,61442,458782,-14021,2016,Valid ABN,TRUE,TRUE,M,TRUE,Medium,NA,NA,FALSE,NA,NA,444761,0,accurate,458782,0,accurate,22,18060.909090909092,not excessive,0,327153,0.735570340025317,balanced
12886519613,The Trustee For Australian Wool Education Trust,VIC,Medium,TRUE,Economic social community development,TRUE,0,1,0,0,0,0,871141,871141,0,871141,24803,0,367943,0,123270,516016,355125,2016,Valid ABN,TRUE,TRUE,M,TRUE,Medium,NA,NA,FALSE,NA,NA,871141,0,accurate,516016,0,accurate,1,24803,not excessive,0,0,0,balanced
12974015985,Centre For Non-Violence,VIC,Large,TRUE,Emergency relief,TRUE,4,29,2,0,4262344,10015,92126,4364485,0,4364485,2442144,0,696282,0,587259,3725685,638800,2016,Valid ABN,TRUE,TRUE,L,TRUE,Large,NA,NA,FALSE,NA,NA,4364485,0,accurate,3725685,0,accurate,35,69775.54285714286,not excessive,0,4262344,0.9765972388494862,balanced
13012989761,Early Childhood Management Services Inc,VIC,Large,TRUE,Other education,TRUE,202,447,136,0,14105321,0,27912821,42018142,164402,42182544,34997941,0,0,0,6780433,41778374,404170,2016,Valid ABN,TRUE,TRUE,L,TRUE,Extra Large,NA,NA,FALSE,NA,NA,42182544,0,accurate,41778374,0,accurate,785,44583.36433121019,not excessive,0,14105321,0.33438763200247,balanced
13037159114,Wonthaggi & District Elderly Citizens Homes Inc,VIC,Large,TRUE,Aged care activities,TRUE,5,64,25,35,3134340,155747,1863061,5153148,22514,5175662,3596038,39950,0,0,1841851,5477839,-302177,2016,Valid ABN,TRUE,TRUE,L,TRUE,Large,NA,NA,FALSE,NA,NA,5175662,0,accurate,5477839,0,accurate,129,27876.263565891473,not excessive,0,3134340,0.6055920962381237,balanced
13059671417,Hastings Seafarers Centre Inc,VIC,Small,TRUE,Civic advocacy activities,TRUE,0,0,0,34,0,1754,4657,0,0,6411,0,0,0,0,8652,8652,-2241,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,6411,0,accurate,8652,0,accurate,34,0,not excessive,0,0,0,balanced
13082367638,AG Leech Kindergarten Inc,VIC,Small,TRUE,Other education,TRUE,0,0,0,15,0,0,12572,0,37336,49908,0,0,0,0,0,0,49908,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,49908,0,accurate,0,0,accurate,15,0,not excessive,0,0,0,balanced
13094186877,Playgroup Victoria Inc.,VIC,Large,TRUE,Economic social community development,TRUE,6,20,22,15,2202084,382,487921,2690387,83932,2774319,1552817,0,0,0,1307825,2860642,-86323,2016,Valid ABN,TRUE,TRUE,L,TRUE,Large,NA,NA,FALSE,NA,NA,2774319,0,accurate,2860642,0,accurate,63,24647.88888888889,not excessive,0,2202084,0.7937385715197135,balanced
13110446709,Quest Foundation Inc,VIC,Small,TRUE,Social services,TRUE,0,0,0,5,0,10369,117,0,0,10486,0,0,0,0,15908,15908,-5422,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,10486,0,accurate,15908,0,accurate,5,0,not excessive,0,0,0,balanced
13116093004,HousingFirst Ltd,VIC,Large,TRUE,Housing activities,TRUE,26,12,0,50,32020900,0,14536395,46557295,0,46557295,3262907,1411170,0,0,4502631,9176708,37380587,2016,Valid ABN,TRUE,TRUE,L,TRUE,Extra Large,NA,NA,FALSE,NA,NA,46557295,0,accurate,9176708,0,accurate,88,37078.48863636364,not excessive,0,32020900,0.6877740641933772,balanced
13123895447,Ryder-Cheshire Australia Limited,VIC,Medium,TRUE,International activities,TRUE,0,0,0,50,0,478605,124977,603582,0,603582,0,0,0,711383,29105,740488,-136906,2016,Valid ABN,TRUE,TRUE,M,TRUE,Medium,NA,NA,FALSE,NA,NA,603582,0,accurate,740488,0,accurate,50,0,not excessive,0,0,0,balanced
13141034739,The Legacy Club Of Shepparton Inc,VIC,Small,TRUE,Social services,TRUE,0,1,0,46,4760,13252,66336,0,0,84348,21290,0,4760,0,97139,123189,-38841,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,84348,0,accurate,123189,0,accurate,47,452.97872340425533,not excessive,0,4760,0.056432873334281784,balanced
13149039467,Gawad Kalinga Australia Ltd,VIC,Small,TRUE,Economic social community development,TRUE,0,0,0,100,1500,54084,0,0,0,55584,0,0,1500,68442,545,70487,-14903,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,55584,0,accurate,70487,0,accurate,100,0,not excessive,0,1500,0.026986183074265976,balanced
13159400810,Beacon Community Connections Inc,VIC,Small,TRUE,Social services,TRUE,0,3,4,30,0,4910,58181,0,0,63091,47170,0,0,0,26043,73213,-10122,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,63091,0,accurate,73213,0,accurate,37,1274.8648648648648,not excessive,0,0,0,balanced
13160688077,Australian National Development Index Limited,VIC,Small,TRUE,Other education,TRUE,0,0,1,9,0,60000,87287,0,542,147829,0,0,0,0,103355,103355,44474,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,147829,0,accurate,103355,0,accurate,10,0,not excessive,0,0,0,balanced
13174483959,International Bible Study Group Inc.,VIC,Small,TRUE,Other education,TRUE,0,0,0,0,0,244415,0,0,0,244415,0,0,0,0,188827,188827,55588,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,244415,0,accurate,188827,0,accurate,0,0,not excessive,0,0,0,balanced
13287201233,Avoca Sub-Branch Of The Returned & Services League Of Australia (Victorian Branch) Inc,VIC,Small,TRUE,Civic advocacy activities,TRUE,0,0,0,3,0,800,18984,0,0,19784,0,0,0,0,13093,13093,6691,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,19784,0,accurate,13093,0,accurate,3,0,not excessive,0,0,0,balanced
13288179987,Murrayville Memorial Bush Nursing Hospital Incorporated,VIC,Small,TRUE,Housing activities,TRUE,0,0,1,7,0,0,7759,0,0,7759,1945,0,0,0,20128,22073,-14314,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,7759,0,accurate,22073,0,accurate,8,243.125,not excessive,0,0,0,balanced
13334102867,The Way Community Incorporated,VIC,Medium,TRUE,Housing activities,TRUE,1,1,5,8,0,114831,173871,288702,0,288702,203277,0,0,0,40934,244211,44491,2016,Valid ABN,TRUE,TRUE,M,TRUE,Medium,NA,NA,FALSE,NA,NA,288702,0,accurate,244211,0,accurate,15,13551.8,not excessive,0,0,0,balanced
13340801870,The Trustee For Bendigo Health Care Group Foundation Charitable Trust,VIC,Medium,TRUE,Other health service delivery,TRUE,0,0,0,90,0,65657,292608,358265,50005,408270,0,0,326860,0,207745,534605,-126335,2016,Valid ABN,TRUE,TRUE,M,TRUE,Medium,NA,NA,FALSE,NA,NA,408270,0,accurate,534605,0,accurate,90,0,not excessive,0,0,0,balanced
13357401729,Pink Cross Foundation Australia Inc,VIC,Small,TRUE,Social services,TRUE,0,0,0,16,0,14209,0,0,0,14209,0,0,14124,0,0,14124,85,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,14209,0,accurate,14124,0,accurate,16,0,not excessive,0,0,0,balanced
13364203224,DERRINALLUM RSL SUB-BRANCH PATRIOTIC FUND,VIC,Small,TRUE,Social services,TRUE,0,0,0,5,0,0,877,0,0,877,0,0,801,0,1854,2655,-1778,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,877,0,accurate,2655,0,accurate,5,0,not excessive,0,0,0,balanced
13369391128,Linger Longer Country Common Equity Rental Co-Operative Ltd,VIC,Small,TRUE,Housing activities,TRUE,0,0,0,4,0,0,108323,0,0,108323,0,0,0,0,121278,121278,-12955,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,108323,0,accurate,121278,0,accurate,4,0,not excessive,0,0,0,balanced
13389287007,Reach 4 Your Future Foundation Inc.,VIC,Small,TRUE,Economic social community development,TRUE,0,0,0,13,44680,21466,19659,0,0,85805,0,0,0,38519,32082,70601,15204,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,85805,0,accurate,70601,0,accurate,13,0,not excessive,0,44680,0.5207155760153838,balanced
13389490317,Space2b Social Design Inc.,VIC,Small,TRUE,Economic social community development,TRUE,0,0,0,10,36711,305,16996,0,0,54012,0,0,0,0,47106,47106,6906,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,54012,0,accurate,47106,0,accurate,10,0,not excessive,0,36711,0.679682292823817,balanced
13392123611,Wirn Wirn Dook Common Equity Rental Housing Co-Operative Ltd,VIC,Small,TRUE,Housing activities,TRUE,0,0,0,0,0,0,130427,0,0,130427,0,0,0,0,134405,134405,-3978,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,130427,0,accurate,134405,0,accurate,0,0,not excessive,0,0,0,balanced
13449348528,Women's Federation for World Peace Australia INC,VIC,Small,TRUE,Economic social community development,TRUE,0,0,0,12,5797,9629,29763,0,0,45189,0,0,0,20033,19047,39080,6109,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,45189,0,accurate,39080,0,accurate,12,0,not excessive,0,5797,0.128283431808626,balanced
13456244825,Shared Learning & Activities Murtoa Incorporated,VIC,Small,TRUE,Economic social community development,TRUE,0,2,4,0,131835,8559,92263,0,0,232657,146882,0,0,0,62296,209178,23479,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,232657,0,accurate,209178,0,accurate,6,24480.333333333332,not excessive,0,131835,0.566649617247708,balanced
13479644208,Sunnyside Kindergarten Association Inc,VIC,Medium,TRUE,Other education,TRUE,1,11,2,20,186879,0,252692,439571,0,439571,351302,0,0,0,76504,427806,11765,2016,Valid ABN,TRUE,TRUE,M,TRUE,Medium,NA,NA,FALSE,NA,NA,439571,0,accurate,427806,0,accurate,34,10332.411764705883,not excessive,0,186879,0.42513951102324765,balanced
13517940306,Meredith Community Centre Inc,VIC,Small,TRUE,Economic social community development,TRUE,0,5,5,15,85289,0,98206,0,0,183495,110928,0,0,0,70192,181120,2375,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,183495,0,accurate,181120,0,accurate,25,4437.12,not excessive,0,85289,0.46480285566364204,balanced
13532707356,The Mothers' Union Diocese Of Melbourne,VIC,Small,TRUE,Social services,TRUE,0,1,0,20,0,65135,10470,0,0,75605,11660,0,15615,17443,37495,82213,-6608,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,75605,0,accurate,82213,0,accurate,21,555.2380952380952,not excessive,0,0,0,balanced
13567174223,Crib Point Community House Incorporated,VIC,Small,TRUE,Economic social community development,TRUE,0,2,0,15,73836,2990,19909,0,703,97438,56192,0,2000,0,27278,85470,11968,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,97438,0,accurate,85470,0,accurate,17,3305.4117647058824,not excessive,0,73836,0.7577741743467641,balanced
13571008741,Save Cambodian Children Fund Australia Inc,VIC,Small,TRUE,Economic social community development,TRUE,0,0,0,8,0,41412,43,0,0,41455,0,0,0,0,7233,7233,34222,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,41455,0,accurate,7233,0,accurate,8,0,not excessive,0,0,0,balanced
13580920155,Kollel Welfare Fund,VIC,Medium,TRUE,Emergency relief,TRUE,0,0,0,15,0,864000,0,864000,0,864000,0,0,0,0,0,0,864000,2016,Valid ABN,TRUE,TRUE,M,TRUE,Medium,NA,NA,FALSE,NA,NA,864000,0,accurate,0,0,accurate,15,0,not excessive,0,0,0,balanced
13603658895,Eastern Melbourne Healthcare Network Ltd,VIC,Large,TRUE,Other health service delivery,TRUE,65,52,15,0,28006281,0,2630859,30637140,0,30637140,8445567,0,0,0,21374338,29819905,817235,2016,Valid ABN,TRUE,TRUE,L,TRUE,Extra Large,NA,NA,FALSE,NA,NA,30637140,0,accurate,29819905,0,accurate,132,63981.568181818184,not excessive,0,28006281,0.9141284401873021,balanced
13635328729,Nar Nar Goon Kindergarten Inc.,VIC,Small,TRUE,Other education,TRUE,0,0,0,8,2436,0,15873,0,0,18309,0,0,0,0,25663,25663,-7354,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,18309,0,accurate,25663,0,accurate,8,0,not excessive,0,2436,0.13304932000655414,balanced
13651495854,Barwon Heads Community Hall Inc,VIC,Small,TRUE,Economic social community development,TRUE,0,0,0,16,0,0,64676,0,0,64676,0,0,0,0,73141,73141,-8465,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,64676,0,accurate,73141,0,accurate,16,0,not excessive,0,0,0,balanced
13664835610,Aborigines Advancement League Inc,VIC,Large,TRUE,Social services,TRUE,25,8,3,20,3003931,87928,1038691,4130550,0,4130550,2140724,0,23881,0,1341963,3506568,623982,2016,Valid ABN,TRUE,TRUE,L,TRUE,Large,NA,NA,FALSE,NA,NA,4130550,0,accurate,3506568,0,accurate,56,38227.21428571428,not excessive,0,3003931,0.7272472188933677,balanced
13672642573,Wind Of Change International Inc,VIC,Small,TRUE,Economic social community development,TRUE,0,0,0,7,0,37522,1446,0,0,38968,0,0,0,36422,581,37003,1965,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,38968,0,accurate,37003,0,accurate,7,0,not excessive,0,0,0,balanced
13709315410,The Trustee For Domov Special Accommodation Fund,VIC,Small,TRUE,Aged care activities,TRUE,0,0,0,0,0,10000,68647,0,0,78647,0,0,0,0,87481,87481,-8834,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,78647,0,accurate,87481,0,accurate,0,0,not excessive,0,0,0,balanced
13716454021,Richmond Creche And Kindergarten Inc,VIC,Large,TRUE,Other education,TRUE,16,8,2,42,2420,0,1768513,1770933,0,1770933,1511490,0,0,0,227568,1739058,31875,2016,Valid ABN,TRUE,TRUE,L,TRUE,Large,NA,NA,FALSE,NA,NA,1770933,0,accurate,1739058,0,accurate,68,22227.79411764706,not excessive,0,2420,0.001366511324821436,balanced
13838750256,Seaview House Residential Care Inc.,VIC,Large,TRUE,Aged care activities,TRUE,0,13,4,27,98000,64170,1271638,1433808,0,1433808,718687,0,0,0,608785,1327472,106336,2016,Valid ABN,TRUE,TRUE,L,TRUE,Large,NA,NA,FALSE,NA,NA,1433808,0,accurate,1327472,0,accurate,44,16333.795454545454,not excessive,0,98000,0.06834945822592704,balanced
13869266126,Matrix Guild Of Victoria Inc,VIC,Small,TRUE,Economic social community development,TRUE,0,0,0,50,7232,1656,28256,0,0,37144,0,0,0,0,26757,26757,10387,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,37144,0,accurate,26757,0,accurate,50,0,not excessive,0,7232,0.19470170148610813,balanced
13886280969,Australian Evaluation Society Limited,VIC,Medium,TRUE,Other education,TRUE,2,0,1,90,9090,0,849403,858493,0,858493,173736,0,13874,0,597520,785130,73363,2016,Valid ABN,TRUE,TRUE,M,TRUE,Medium,NA,NA,FALSE,NA,NA,858493,0,accurate,785130,0,accurate,93,1868.1290322580646,not excessive,0,9090,0.010588321628714504,balanced
13908951336,The Trustee for the Waislitz Foundation,VIC,Small,TRUE,International activities,TRUE,0,0,0,0,0,0,7617,0,21483,29100,0,0,207749,0,0,207749,-178649,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,29100,0,accurate,207749,0,accurate,0,0,not excessive,0,0,0,balanced
13915642767,Lions Village Licola Inc,VIC,Large,TRUE,Other education,TRUE,5,3,7,150,0,255349,0,1120414,0,1120414,493587,0,0,0,438923,932510,187904,2016,Valid ABN,TRUE,TRUE,L,TRUE,Large,NA,NA,FALSE,NA,NA,255349,865065,accurate,932510,0,accurate,165,2991.4363636363637,not excessive,0,0,0,balanced
13963187316,Murtoa RSL Sub-Branch Patriotic Fund,VIC,Small,TRUE,Social services,TRUE,0,0,0,5,0,500,211,0,0,711,0,0,0,0,1171,1171,-461,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,711,0,accurate,1171,0,accurate,5,0,not excessive,0,0,0,balanced
13979827341,Acacia Avenue Pre-School Assoc Inc,VIC,Medium,TRUE,Other education,TRUE,1,4,0,0,197907,500,112443,310850,0,310850,254145,0,0,0,83449,337594,-26744,2016,Valid ABN,TRUE,TRUE,M,TRUE,Medium,NA,NA,FALSE,NA,NA,310850,0,accurate,337594,0,accurate,5,50829,not excessive,0,197907,0.636663985845263,balanced
13986701465,Worn Gundidj Aboriginal Co-Op Ltd,VIC,Medium,TRUE,Social services,TRUE,5,7,2,2,192448,0,709358,901806,0,901806,497163,0,0,0,500105,997268,-95462,2016,Valid ABN,TRUE,TRUE,M,TRUE,Medium,NA,NA,FALSE,NA,NA,901806,0,accurate,997268,0,accurate,16,31072.6875,not excessive,0,192448,0.2134028826599069,balanced
13997081950,Abbeyfield Society Dingley Village Inc,VIC,Small,TRUE,Aged care activities,TRUE,1,1,5,20,0,38432,180387,0,0,218819,97637,0,0,0,107809,205446,13373,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,218819,0,accurate,205446,0,accurate,27,3616.185185185185,not excessive,0,0,0,balanced
14005304432,Yooralla,VIC,Large,TRUE,Social services,TRUE,301,960,780,51,86991009,11887378,12910035,111788422,20164336,131952758,78924523,0,0,0,25266589,104191112,27761646,2016,Valid ABN,TRUE,TRUE,L,TRUE,Extra Extra Large,NA,NA,FALSE,NA,NA,131952758,0,accurate,104191112,0,accurate,2092,37726.82743785851,not excessive,0,86991009,0.6592587401621419,balanced
14006171580,Mansfield Autism Statewide Services,VIC,Large,TRUE,Social services,TRUE,21,23,8,1,808669,0,387144,1195813,0,1195813,909467,0,0,0,266313,1175780,20033,2016,Valid ABN,TRUE,TRUE,L,TRUE,Large,NA,NA,FALSE,NA,NA,1195813,0,accurate,1175780,0,accurate,53,17159.754716981133,not excessive,0,808669,0.6762503836302164,balanced
14006180490,Edith Bendall Lodge,VIC,Large,TRUE,Aged care activities,TRUE,10,41,0,20,3110351,3138,1525736,4639225,81738,4720963,3079915,0,0,0,1884851,4964766,-243803,2016,Valid ABN,TRUE,TRUE,L,TRUE,Large,NA,NA,FALSE,NA,NA,4720963,0,accurate,4964766,0,accurate,71,43379.08450704225,not excessive,0,3110351,0.6588382497384538,balanced
