abn,charity_name,state,charity_size,conducted_activities,main_activity,operates_in_vic,staff_full_time,staff_part_time,staff_casual,staff_volunteers,donations_and_bequests,all_other_revenue,total_revenue,other_income,total_gross_income,employee_expenses,interest_expenses,grants_and_donations_made_for_use_in_australia,grants_and_donations_made_for_use_outside_australia,all_other_expenses,total_expenses,net_surplus_deficit,Year,Valid_ABN,community_sector_main,vic_community_sector,cleaned_charitysize,correct_charitysize,VCOSS_charitysize,revenue_from_goods_and_services,revenue_from_investments,government_grants,main_beneficiaries,other_beneficiaries_not_listed,other_beneficiaries_description,reported_income,income_variance,inaccurate_income_reported,reported_expenses,expenses_variance,inaccurate_expenses_reported,total_employees,employeeexpenses_per_employee,excessive_expenses,invalid_negative_values,total_grants_type,grants_income_prop,imbalanced_grants
12162234589,Hartley Ridge/Singleton Preschool Association Incorporated,VIC,Small,TRUE,Other education,TRUE,0,2,0,10,100,331,66395,14,66409,49331,0,0,0,18164,67495,-1086,2017,Valid ABN,TRUE,TRUE,S,TRUE,Small,64314,0,1650,Early childhood - aged under 6,TRUE,provision of providing preschool care to the local community,66409,0,accurate,67495,0,accurate,12,4110.916666666667,not excessive,0,1650,0.024846029905585085,balanced
12164177931,The Difference Incubator Ltd,VIC,Large,TRUE,Economic social community development,TRUE,13,2,0,0,0,10454,1094852,0,1094852,889072,0,0,0,791522,1680594,-585742,2017,Valid ABN,TRUE,TRUE,L,TRUE,Large,1078341,6057,0,General community in Australia,FALSE,NA,1094852,0,accurate,1680594,0,accurate,15,59271.46666666667,not excessive,0,0,0,balanced
12169986182,Lakes Entrance Aboriginal Health Association Inc,VIC,Large,TRUE,Other health service delivery,TRUE,3,9,5,10,0,117312,1737951,0,1737951,852527,0,0,0,712834,1565361,172590,2017,Valid ABN,TRUE,TRUE,L,TRUE,Large,0,0,1620639,Aboriginal and Torres Strait Islander people,FALSE,NA,1737951,0,accurate,1565361,0,accurate,27,31575.074074074073,not excessive,0,1620639,0.9324998230675088,balanced
12208406096,Birchip RSL Sub-Branch Patriotic Fund,VIC,SMALL,TRUE,Social services,TRUE,0,0,0,5,0,1000,1000,0,1000,0,0,0,0,1451,1451,-451,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,0,0,Veterans and/or their families,FALSE,NA,1000,0,accurate,1451,0,accurate,5,0,not excessive,0,0,0,balanced
12231977280,THE TRUSTEE FOR FONDA FAMILY CHARITABLE FOUNDATION,VIC,Small,TRUE,Income support maintenance,TRUE,0,0,0,0,0,0,2407,0,2407,0,0,19700,0,3789,23489,-21082,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,2407,0,General community in Australia,FALSE,NA,2407,0,accurate,23489,0,accurate,0,0,not excessive,0,0,0,balanced
12450469547,The Trustee for Beit Rafael Benevolent Institution,VIC,Small,TRUE,Housing activities,TRUE,0,0,1,70,225230,792,226022,0,226022,4150,0,0,0,117567,121717,104305,2017,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,0,0,Families,FALSE,NA,226022,0,accurate,121717,0,accurate,71,58.45070422535211,not excessive,0,0,0,balanced
12486106821,FAIRFIELD-ALPHINGTON RSL SUB-BRANCH PATRIOTIC FUND,VIC,SMALL,TRUE,Social services,TRUE,0,0,0,5,0,29308,29308,5796192,5825500,0,0,0,0,5819096,5819096,6404,2017,Valid ABN,TRUE,TRUE,S,TRUE,Large,0,0,0,Veterans and/or their families,FALSE,NA,5825500,0,accurate,5819096,0,accurate,5,0,not excessive,0,0,0,balanced
12487582597,SUNSHINE RSL SUB-BRANCH PATRIOTIC FUND,VIC,Medium,TRUE,Social services,TRUE,0,0,0,5,0,460004,460125,0,460125,0,0,0,0,269651,269651,190474,2017,Valid ABN,TRUE,TRUE,M,TRUE,Medium,0,121,0,Veterans and/or their families,FALSE,NA,460125,0,accurate,269651,0,accurate,5,0,not excessive,0,0,0,balanced
12533636427,Carers Victoria Limited,VIC,Large,TRUE,Social services,TRUE,24,67,11,4,841202,0,12260555,0,12260555,7238703,0,0,0,4608774,11847477,413078,2017,Valid ABN,TRUE,TRUE,L,TRUE,Extra Large,0,138949,11280404,General community in Australia,TRUE,"Unpaid carers who support family members and friends with disability, mental illness, chronic condition, terminal illness or the frail aged.",12260555,0,accurate,11847477,0,accurate,106,68289.65094339622,not excessive,0,11280404,0.920056555351695,balanced
12534505930,Canterbury Girls' Secondary College Foundation,VIC,Small,TRUE,Emergency relief,TRUE,0,0,0,5,0,0,239,0,239,0,0,1000,0,330,1330,-1091,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,239,0,Financially disadvantaged people,FALSE,NA,239,0,accurate,1330,0,accurate,5,0,not excessive,0,0,0,balanced
12535893514,International Clinical Skills Foundation Incorporated,VIC,Small,TRUE,Other health service delivery,TRUE,0,0,0,9,0,0,19701,0,19701,0,0,0,0,0,0,19701,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,19692,9,0,Overseas communities or charities,TRUE,Clinical (health professional) educators in overseas countries,19701,0,accurate,0,0,accurate,9,0,not excessive,0,0,0,balanced
12603272877,Uplift Project Ltd,VIC,Small,TRUE,International activities,TRUE,0,0,0,150,11958,0,11982,0,11982,0,0,0,0,11041,11041,941,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,24,0,Females,FALSE,NA,11982,0,accurate,11041,0,accurate,150,0,not excessive,0,0,0,balanced
12616133183,Kindred Spirits Enterprises,VIC,Small,TRUE,Employment training,TRUE,1,1,0,4,135000,0,135011,0,135011,0,0,0,0,0,0,135011,2017,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,11,0,General community in Australia,FALSE,NA,135011,0,accurate,0,0,accurate,6,0,not excessive,0,0,0,balanced
12643054953,Frankston Rsl Sub Branch Inc,VIC,Large,TRUE,Aged care activities,TRUE,28,9,119,300,33698,0,16469050,0,16469050,4431622,0,117431,0,11797135,16346188,122862,2017,Valid ABN,TRUE,TRUE,L,TRUE,Extra Large,16435352,0,0,Veterans and/or their families,FALSE,NA,16469050,0,accurate,16346188,0,accurate,456,9718.469298245614,not excessive,0,0,0,balanced
12643602869,U3A Croydon Inc,VIC,Small,TRUE,Economic social community development,TRUE,0,0,0,100,0,5751,55003,0,55003,0,0,0,0,55492,55492,-489,2017,Valid ABN,TRUE,TRUE,S,TRUE,Small,43794,5458,0,Adults - aged 65 and over,FALSE,NA,55003,0,accurate,55492,0,accurate,100,0,not excessive,0,0,0,balanced
12650790270,International Association Of Chiron Healers Incorporated,VIC,Small,TRUE,Other health service delivery,TRUE,0,0,0,25,0,29818,29818,0,29818,0,0,0,0,25587,25587,4231,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,0,0,General community in Australia,FALSE,NA,29818,0,accurate,25587,0,accurate,25,0,not excessive,0,0,0,balanced
12658058669,Newport RSL Sub-Branch Welfare Patriotic Fund,VIC,SMALL,TRUE,Social services,TRUE,0,0,0,5,0,11280,11281,0,11281,0,0,0,0,9797,9797,1484,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,1,0,Veterans and/or their families,FALSE,NA,11281,0,accurate,9797,0,accurate,5,0,not excessive,0,0,0,balanced
12687887276,Ability Dignity Access Management inc.,VIC,Medium,TRUE,Social services,TRUE,0,2,26,3,0,0,494048,0,494048,455307,0,0,0,64652,519959,-25911,2017,Valid ABN,TRUE,TRUE,M,TRUE,Medium,0,0,494048,People with disabilities,FALSE,NA,494048,0,accurate,519959,0,accurate,31,14687.322580645161,not excessive,0,494048,1,balanced
12725592873,MORWELL RSL SUB-BRANCH PATRIOTIC FUND,VIC,Small,TRUE,Social services,TRUE,0,0,0,5,0,217071,217071,48590,265661,0,0,0,0,304956,304956,-39295,2017,Valid ABN,TRUE,TRUE,S,TRUE,Medium,0,0,0,Veterans and/or their families,FALSE,NA,265661,0,accurate,304956,0,accurate,5,0,not excessive,0,0,0,balanced
12749683753,Poets Grove Family And Childrens Centre Inc.,VIC,Large,TRUE,Other education,TRUE,13,24,4,0,14697,1087,2499970,0,2499970,2188858,0,0,0,296516,2485374,14596,2017,Valid ABN,TRUE,TRUE,L,TRUE,Large,2006227,8237,469722,Early childhood - aged under 6,FALSE,NA,2499970,0,accurate,2485374,0,accurate,41,53386.78048780488,not excessive,0,469722,0.18789105469265632,balanced
12768644881,Leading Age Services Queensland Ltd,VIC,Medium,TRUE,Aged care activities,TRUE,0,0,0,3,0,0,454409,113194,567603,0,0,0,0,308468,308468,259135,2017,Valid ABN,TRUE,TRUE,M,TRUE,Medium,368102,669,85638,General community in Australia,FALSE,NA,567603,0,accurate,308468,0,accurate,3,0,not excessive,0,85638,0.15087658099058673,balanced
12794935230,Young People's Legal Rights Centre Inc,VIC,Medium,TRUE,Law legal services,TRUE,2,8,0,40,6104,0,399291,360503,759794,601884,0,0,0,111008,712892,46902,2017,Valid ABN,TRUE,TRUE,M,TRUE,Medium,41865,12650,338672,Youth - aged 15 to under 25,FALSE,NA,759794,0,accurate,712892,0,accurate,50,12037.68,not excessive,0,338672,0.44574187213902716,balanced
12817570771,THE TRUSTEE FOR KEN AND CAROL KLOOGER FAMILY FOUNDATION,VIC,Small,TRUE,Social services,TRUE,0,0,0,7,0,0,20044,0,20044,0,0,20000,0,4820,24820,-4776,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,20044,0,Adults - aged 65 and over,FALSE,NA,20044,0,accurate,24820,0,accurate,7,0,not excessive,0,0,0,balanced
12843173532,The Trustee for THE KOREA VETERANS RSL SUB BRANCH WELFARE PATRIOTIC FUND W514 TRUST,VIC,SMALL,TRUE,Social services,TRUE,0,0,0,5,0,0,544,30000,30544,0,0,0,0,3452,3452,27092,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,544,0,Veterans and/or their families,FALSE,NA,30544,0,accurate,3452,0,accurate,5,0,not excessive,0,0,0,balanced
12845218134,The Trustee For Julian Zahara Memorial Fund,VIC,Small,TRUE,Employment training,TRUE,0,0,0,1,0,0,152716,25472,178188,0,0,18000,0,20324,38324,139864,2017,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,152716,0,Youth - aged 15 to under 25,FALSE,NA,178188,0,accurate,38324,0,accurate,1,0,not excessive,0,0,0,balanced
12859264155,Belgium Avenue Neighbourhood House Incorporated,VIC,Medium,TRUE,Economic social community development,TRUE,2,15,1,15,11964,381390,871782,6137,877919,607660,0,0,0,215401,823061,54858,2017,Valid ABN,TRUE,TRUE,M,TRUE,Medium,98027,12782,367619,General community in Australia,FALSE,NA,877919,0,accurate,823061,0,accurate,33,18413.939393939392,not excessive,0,367619,0.41873908640774377,balanced
12887490236,The Sweethearts Foundation Inc,VIC,Small,TRUE,Other education,TRUE,1,2,2,5,0,196726,196726,0,196726,29234,0,0,0,198212,227446,-30720,2017,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,0,0,Youth - aged 15 to under 25,FALSE,NA,196726,0,accurate,227446,0,accurate,10,2923.4,not excessive,0,0,0,balanced
12954541415,Youth First Concerns Inc,VIC,Medium,TRUE,Economic social community development,TRUE,5,0,0,1,254151,0,254151,0,254151,126466,0,0,0,35688,162154,91997,2017,Valid ABN,TRUE,TRUE,M,TRUE,Medium,0,0,0,Overseas communities or charities,FALSE,NA,254151,0,accurate,162154,0,accurate,6,21077.666666666668,not excessive,0,0,0,balanced
12974015985,Centre For Non-Violence,VIC,Large,TRUE,Emergency relief,TRUE,17,24,2,0,5007,0,6001296,0,6001296,2861568,0,1316091,0,917343,5095002,906294,2017,Valid ABN,TRUE,TRUE,L,TRUE,Large,99731,72193,5824365,Females,FALSE,NA,6001296,0,accurate,5095002,0,accurate,43,66548.09302325582,not excessive,0,5824365,0.9705178681404817,balanced
13005130272,Open House Christian Involvement Centres,VIC,Medium,TRUE,Social services,TRUE,6,4,0,51,278648,0,725432,0,725432,481146,0,0,0,185757,666903,58529,2017,Valid ABN,TRUE,TRUE,M,TRUE,Medium,53033,164339,229412,General community in Australia,FALSE,NA,725432,0,accurate,666903,0,accurate,61,7887.639344262295,not excessive,0,229412,0.31624190826983095,balanced
13011942976,Victorian Blue Light Youth Camp Inc,VIC,Medium,TRUE,Other education,TRUE,2,2,12,0,1870,0,639180,64221,703401,399776,0,0,0,277153,676929,26472,2017,Valid ABN,TRUE,TRUE,M,TRUE,Medium,637310,0,0,Children - aged 6 to under 15,FALSE,NA,703401,0,accurate,676929,0,accurate,16,24986,not excessive,0,0,0,balanced
13012989761,Early Childhood Management Services Inc,VIC,Large,TRUE,Other education,TRUE,190,466,65,0,0,19861,41659913,0,41659913,34203119,0,0,0,7095273,41298392,361521,2017,Valid ABN,TRUE,TRUE,L,TRUE,Extra Large,26966697,119723,14553632,Early childhood - aged under 6,FALSE,NA,41659913,0,accurate,41298392,0,accurate,721,47438.4452149792,not excessive,0,14553632,0.34934379243662844,balanced
13037159114,Wonthaggi & District Elderly Citizens Homes Inc,VIC,Large,TRUE,Aged care activities,TRUE,9,61,28,9,109061,109747,7854566,0,7854566,4800766,56339,0,0,2299365,7156470,698096,2017,Valid ABN,TRUE,TRUE,L,TRUE,Large,2210087,192334,5233337,Adults - aged 65 and over,FALSE,NA,7854566,0,accurate,7156470,0,accurate,107,44866.97196261682,not excessive,0,5233337,0.6662795882038549,balanced
13059671417,Hastings Seafarers Centre Inc,VIC,Small,TRUE,Civic advocacy activities,TRUE,0,0,0,24,3164,9088,12252,0,12252,0,0,0,0,12753,12753,-501,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,0,0,People from a culturally and linguistically diverse background,TRUE,Foreign nationals who visit Australia as the crew of merchant ships.,12252,0,accurate,12753,0,accurate,24,0,not excessive,0,0,0,balanced
13082367638,AG Leech Kindergarten Inc,VIC,Small,TRUE,Other education,TRUE,0,0,0,12,0,28106,37592,0,37592,0,0,0,0,0,0,37592,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,7116,2370,0,Early childhood - aged under 6,FALSE,NA,37592,0,accurate,0,0,accurate,12,0,not excessive,0,0,0,balanced
13094186877,Playgroup Victoria Inc.,VIC,Large,TRUE,Social services,TRUE,9,12,22,5,207,52693,2382847,10404,2393251,1708272,0,0,0,854596,2562868,-169617,2017,Valid ABN,TRUE,TRUE,L,TRUE,Large,509472,20180,1800295,General community in Australia,FALSE,NA,2393251,0,accurate,2562868,0,accurate,48,35589,not excessive,0,1800295,0.7522382733779281,balanced
13110446709,Quest Foundation Inc,VIC,Small,TRUE,Social services,TRUE,0,0,0,5,7333,36,7369,0,7369,0,0,0,0,10306,10306,-2937,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,0,0,People with disabilities,FALSE,NA,7369,0,accurate,10306,0,accurate,5,0,not excessive,0,0,0,balanced
13116093004,HousingFirst Ltd,VIC,Large,TRUE,Housing activities,TRUE,28,11,0,30,0,5763754,13980377,0,13980377,3344456,1121495,0,0,4631286,9097237,4883140,2017,Valid ABN,TRUE,TRUE,L,TRUE,Extra Large,8168045,48578,0,General community in Australia,FALSE,NA,13980377,0,accurate,9097237,0,accurate,69,48470.3768115942,not excessive,0,0,0,balanced
13123895447,Ryder-Cheshire Australia Limited,VIC,Medium,TRUE,International activities,TRUE,0,0,0,50,341836,0,443557,0,443557,0,0,117702,596910,21566,736178,-292621,2017,Valid ABN,TRUE,TRUE,M,TRUE,Medium,0,101721,0,Overseas communities or charities,FALSE,NA,443557,0,accurate,736178,0,accurate,50,0,not excessive,0,0,0,balanced
13141034739,The Legacy Club Of Shepparton Inc,VIC,Small,TRUE,Social services,TRUE,0,1,0,45,22794,89961,112755,0,112755,23889,0,0,0,104360,128249,-15494,2017,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,0,0,Veterans and/or their families,FALSE,NA,112755,0,accurate,128249,0,accurate,46,519.3260869565217,not excessive,0,0,0,balanced
13149039467,Gawad Kalinga Australia Ltd,VIC,Small,TRUE,Economic social community development,TRUE,0,0,0,100,51988,0,51988,0,51988,0,0,567,51421,1069,53057,-1069,2017,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,0,0,General community in Australia,FALSE,NA,51988,0,accurate,53057,0,accurate,100,0,not excessive,0,0,0,balanced
13159400810,Beacon Community Connections Inc,VIC,Small,TRUE,Social services,TRUE,0,1,0,22,12240,0,50093,0,50093,3308,0,0,0,37694,41002,9091,2017,Valid ABN,TRUE,TRUE,S,TRUE,Small,37792,61,0,Families,FALSE,NA,50093,0,accurate,41002,0,accurate,23,143.82608695652175,not excessive,0,0,0,balanced
13248983008,Xavier College Ignatius Education Fund,VIC,Medium,TRUE,Other education,TRUE,1,2,0,0,269649,11801,577052,541434,1118486,0,0,0,528665,20208,548873,569613,2017,Valid ABN,TRUE,TRUE,M,TRUE,Large,0,295602,0,Youth - aged 15 to under 25,FALSE,NA,1118486,0,accurate,548873,0,accurate,3,0,not excessive,0,0,0,balanced
13287201233,Avoca Sub-Branch Of The Returned & Services League Of Australia (Victorian Branch) Inc,VIC,Small,TRUE,Civic advocacy activities,TRUE,0,0,0,21,0,575,575,0,575,0,0,25,0,248,273,302,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,0,0,Veterans and/or their families,FALSE,NA,575,0,accurate,273,0,accurate,21,0,not excessive,0,0,0,balanced
13288179987,Murrayville Memorial Bush Nursing Hospital Incorporated,VIC,Small,TRUE,Housing activities,TRUE,0,0,1,8,0,1425,9700,0,9700,1925,0,0,0,30812,32737,-23037,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,6920,1355,0,General community in Australia,FALSE,NA,9700,0,accurate,32737,0,accurate,9,213.88888888888889,not excessive,0,0,0,balanced
13313431716,The Trustee For Canterbury Girls Secondary College Welfare Fund,VIC,Small,TRUE,Emergency relief,TRUE,0,0,0,5,1000,0,1000,0,1000,0,0,300,0,0,300,700,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,0,0,Families,FALSE,NA,1000,0,accurate,300,0,accurate,5,0,not excessive,0,0,0,balanced
13334102867,The Way Community Incorporated,VIC,Small,TRUE,Social services,TRUE,1,3,5,9,98091,0,249525,0,249525,237825,0,0,0,44708,282533,-33008,2017,Valid ABN,TRUE,TRUE,S,TRUE,Small,126483,9031,15920,Males,FALSE,NA,249525,0,accurate,282533,0,accurate,18,13212.5,not excessive,0,15920,0.06380122232241259,balanced
13357401729,Pink Cross Foundation Australia Inc,VIC,Small,TRUE,Social services,TRUE,0,0,0,16,10156,0,10156,0,10156,0,0,0,0,6122,6122,4034,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,0,0,Females,FALSE,NA,10156,0,accurate,6122,0,accurate,16,0,not excessive,0,0,0,balanced
13369391128,Linger Longer Country Common Equity Rental Co-Operative Ltd,VIC,Small,TRUE,Housing activities,TRUE,0,0,0,8,0,110501,110501,0,110501,0,0,0,0,129591,129591,-19090,2017,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,0,0,General community in Australia,FALSE,NA,110501,0,accurate,129591,0,accurate,8,0,not excessive,0,0,0,balanced
13389287007,Reach 4 Your Future Foundation Inc.,VIC,Small,TRUE,International activities,TRUE,0,0,0,6,11537,1800,19852,0,19852,0,0,0,15767,11626,27393,-7541,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,0,6515,Children - aged 6 to under 15,FALSE,NA,19852,0,accurate,27393,0,accurate,6,0,not excessive,0,6515,0.328178521055813,balanced
13389490317,Space2b Social Design Inc.,VIC,Small,TRUE,Economic social community development,TRUE,0,0,1,25,12469,72876,103926,0,103926,5048,0,0,0,74278,79326,24600,2017,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,78,18503,"Migrants, refugees or asylum seekers",FALSE,NA,103926,0,accurate,79326,0,accurate,26,194.15384615384616,not excessive,0,18503,0.17804014394857878,balanced
13401094420,The Mildura Life Saving Club Incorporated,VIC,Small,TRUE,Emergency relief,TRUE,0,0,0,15,353,4140,47193,0,47193,0,0,0,0,65862,65862,-18669,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,0,42700,General community in Australia,FALSE,NA,47193,0,accurate,65862,0,accurate,15,0,not excessive,0,42700,0.9047952026783633,balanced
13416277065,Boroondara General Cemetery,VIC,Large,TRUE,Other health service delivery,TRUE,5,1,6,20,0,147950,1328966,0,1328966,344111,0,0,0,606891,951002,377964,2017,Valid ABN,TRUE,TRUE,L,TRUE,Large,792440,388576,0,General community in Australia,FALSE,NA,1328966,0,accurate,951002,0,accurate,32,10753.46875,not excessive,0,0,0,balanced
13449348528,Women's Federation for World Peace Australia INC,VIC,Small,TRUE,Social services,TRUE,0,0,0,12,27723,11232,39495,0,39495,0,0,8300,4052,30778,43130,-3635,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,0,540,Females,FALSE,NA,39495,0,accurate,43130,0,accurate,12,0,not excessive,0,540,0.013672616786935056,balanced
13456244825,Shared Learning & Activities Murtoa Incorporated,VIC,Small,TRUE,Economic social community development,TRUE,0,6,0,36,16641,4411,207884,0,207884,132457,0,503,0,62637,195597,12287,2017,Valid ABN,TRUE,TRUE,S,TRUE,Small,50423,7832,128577,General community in Australia,FALSE,NA,207884,0,accurate,195597,0,accurate,42,3153.7380952380954,not excessive,0,128577,0.6185035885397625,balanced
13479644208,Sunnyside Kindergarten Association Inc,VIC,Medium,TRUE,Other education,TRUE,1,12,4,17,0,0,520398,0,520398,411463,0,0,0,87994,499457,20941,2017,Valid ABN,TRUE,TRUE,M,TRUE,Medium,259177,1594,259627,Early childhood - aged under 6,FALSE,NA,520398,0,accurate,499457,0,accurate,34,12101.85294117647,not excessive,0,259627,0.4989008412791748,balanced
13517940306,Meredith Community Centre Inc,VIC,Small,TRUE,Other education,TRUE,0,4,4,10,51,0,189836,0,189836,131500,0,300,0,63509,195309,-5473,2017,Valid ABN,TRUE,TRUE,S,TRUE,Small,67805,880,121100,General community in Australia,FALSE,NA,189836,0,accurate,195309,0,accurate,18,7305.555555555556,not excessive,0,121100,0.6379190459133146,balanced
13532707356,The Mothers' Union Diocese Of Melbourne,VIC,Small,TRUE,Social services,TRUE,0,1,0,20,51832,1255,58586,0,58586,12694,0,11709,6885,37195,68483,-9897,2017,Valid ABN,TRUE,TRUE,S,TRUE,Small,3147,2352,0,Families,FALSE,NA,58586,0,accurate,68483,0,accurate,21,604.4761904761905,not excessive,0,0,0,balanced
