abn,charity_name,state,charity_size,conducted_activities,main_activity,operates_in_vic,staff_full_time,staff_part_time,staff_casual,staff_volunteers,government_grants,donations_and_bequests,all_other_revenue,total_revenue,other_income,total_gross_income,employee_expenses,interest_expenses,grants_and_donations_made_for_use_in_australia,grants_and_donations_made_for_use_outside_australia,all_other_expenses,total_expenses,net_surplus_deficit,Year,Valid_ABN,community_sector_other,community_sector_main,vic_community_sector,cleaned_charitysize,correct_charitysize,VCOSS_charitysize,reported_income,income_variance,inaccurate_income_reported,reported_expenses,expenses_variance,inaccurate_expenses_reported,total_employees,employeeexpenses_per_employee,excessive_expenses,invalid_negative_values,total_grants_type,total_grants_use,grants_income_prop,grants_use_prop,imbalanced_grants
41004522589,Janet Clarke Hall,VIC,Large,TRUE,Other education,TRUE,3,48,0,0,0,21162,2790688,2811850,0,2811850,1037749,0,0,0,1602010,2639759,172091,2014,Valid ABN,TRUE,TRUE,TRUE,L,TRUE,Large,2811850,0,accurate,2639759,0,accurate,51,20348.019607843136,not excessive,0,21162,0,0.007526006010277931,0,balanced
41004605145,Shelford Girls' Grammar,VIC,Large,TRUE,Primary secondary education,TRUE,76,31,26,NA,2023473,115655,9521415,11660543,196108,11856651,8275408,132573,0,0,2772454,11180435,676216,2014,Valid ABN,FALSE,FALSE,FALSE,L,TRUE,Extra Large,11856651,0,accurate,11180435,0,accurate,133,62221.112781954886,not excessive,0,2139128,0,0.18041586954022684,0,balanced
41005502625,Mittagundi Outdoor Education Centre,VIC,Medium,TRUE,Other education,TRUE,16,0,0,NA,0,65679,194622,260301,2511,262812,127530,0,0,0,114760,242290,20522,2014,Valid ABN,FALSE,TRUE,TRUE,M,TRUE,Medium,262812,0,accurate,242290,0,accurate,16,7970.625,not excessive,0,65679,0,0.2499086799689512,0,balanced
41006125515,Melbourne Fringe,VIC,Large,TRUE,Culture arts,TRUE,6,14,20,NA,562585,9748,1301453,1873786,0,1873786,655879,0,0,0,1222763,1878642,-4856,2014,Valid ABN,FALSE,FALSE,FALSE,L,TRUE,Large,1873786,0,accurate,1878642,0,accurate,40,16396.975,not excessive,0,572333,0,0.30544203019982,0,balanced
41007271465,St Carlo Borromeo School,VIC,Large,TRUE,Primary secondary education,TRUE,25,31,8,NA,4670456,15031,980522,5666009,0,5666009,3831011,74081,0,0,782976,4688068,-977941,2014,Valid ABN,FALSE,FALSE,FALSE,L,TRUE,Large,5666009,0,accurate,4688068,0,accurate,64,59859.546875,not excessive,0,4685487,0,0.8269466215108378,0,balanced
41026835903,Bicycle Network Incorporated,VIC,Large,TRUE,Other recreation social club activity,TRUE,60,5,10,NA,1912728,17614,11998278,13928620,1219126,15147746,4271675,0,0,0,8843239,13114914,2032832,2014,Valid ABN,FALSE,FALSE,FALSE,L,TRUE,Extra Large,15147746,0,accurate,13114914,0,accurate,75,56955.666666666664,not excessive,0,1930342,0,0.12743427305950336,0,balanced
41028224880,Human Rights Arts & Film Festival Inc,VIC,Medium,TRUE,Culture arts,TRUE,1,3,0,NA,51498,38076,17403,369760,280186,387163,129099,0,0,0,211379,340478,46685,2014,Valid ABN,FALSE,FALSE,FALSE,M,TRUE,Medium,387163,0,accurate,340478,0,accurate,4,32274.75,not excessive,0,89574,0,0.23135991817399906,0,balanced
41058535863,Melbourne International Festival Of The Arts Limited,VIC,Large,TRUE,Culture arts,TRUE,33,35,23,NA,6211040,1217400,81752,9746589,2318149,9828341,3374690,44716,0,0,7480421,10899827,-1071486,2014,Valid ABN,FALSE,FALSE,FALSE,L,TRUE,Large,9828341,0,accurate,10899827,0,accurate,91,37084.505494505494,not excessive,0,7428440,0,0.755818301379653,0,balanced
41070511616,St. Basil's Homes For The Aged In Victoria,VIC,Large,TRUE,Aged care activities,TRUE,40,80,0,NA,9087516,71893,3315740,12475149,349472,12824621,7068352,0,199996,0,4093865,11362213,1462408,2014,Valid ABN,TRUE,TRUE,TRUE,L,TRUE,Extra Large,12824621,0,accurate,11162217,199996,accurate,120,58902.933333333334,not excessive,0,9159409,199996,0.7142050435642504,0.015594690868447496,balanced
41087675106,Loch Sport Senior Citizens Club Inc,VIC,Small,TRUE,Other recreation social club activity,TRUE,0,0,0,NA,6100,0,0,0,0,13082,0,0,0,0,14248,14248,-1166,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,6100,6982,accurate,14248,0,accurate,0,0,not excessive,0,6100,0,0.4662895581715334,0,balanced
41088102845,Hands-On-Health Australia,VIC,Small,TRUE,Other health service delivery,TRUE,0,0,0,NA,0,76213,0,0,0,76672,0,0,0,0,99429,99429,-22757,2014,Valid ABN,FALSE,TRUE,TRUE,S,TRUE,Small,76213,459,accurate,99429,0,accurate,0,0,not excessive,0,76213,0,0.994013459933222,0,balanced
41089933898,Vinnies Kitchen Inc,VIC,Small,TRUE,Other activity,TRUE,0,0,0,NA,3420,14202,0,0,0,19693,0,0,0,0,16811,16811,2882,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,17622,2071,accurate,16811,0,accurate,0,0,not excessive,0,17622,0,0.8948357284314223,0,balanced
41102245380,Melbourne's Living Museum Of The West Inc,VIC,Small,TRUE,Culture arts,TRUE,0,0,1,NA,0,0,0,0,0,4137,0,0,0,0,22045,22045,-17908,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,0,4137,accurate,22045,0,accurate,1,0,not excessive,0,0,0,0,0,balanced
41102265225,Ozford College Pty Ltd,VIC,Large,TRUE,Primary secondary education,TRUE,1,10,0,0,60993,0,1134577,1195570,14590,1210160,341832,0,0,0,831234,1173066,37094,2014,Valid ABN,FALSE,FALSE,FALSE,L,TRUE,Large,1210160,0,accurate,1173066,0,accurate,11,31075.636363636364,not excessive,0,60993,0,0.05040077345144444,0,balanced
41102721336,Parents And Friends Of Tarnagulla,VIC,Small,TRUE,Other recreation social club activity,TRUE,0,0,0,NA,0,0,0,0,0,5543,0,0,0,0,2780,2780,2762,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,0,5543,accurate,2780,0,accurate,0,0,not excessive,0,0,0,0,0,balanced
41125598986,NUMURKAH RSL SUB-BRANCH PATRIOTIC FUND,VIC,small,TRUE,Other activity,FALSE,0,0,0,0,0,0,0,0,0,635,0,0,0,0,0,0,635,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,0,635,accurate,0,0,accurate,0,0,not excessive,0,0,0,0,0,balanced
41135771345,Flight Safety Foundation Limited,VIC,Large,TRUE,Other education,TRUE,5,1,4,0,0,0,2777981,2777981,0,2777981,763516,0,0,0,2156081,2919597,-141616,2014,Valid ABN,FALSE,TRUE,TRUE,L,TRUE,Large,2777981,0,accurate,2919597,0,accurate,10,76351.6,not excessive,0,0,0,0,0,balanced
41138376753,Integral Institute Australia,VIC,Small,TRUE,Other activity,TRUE,0,0,0,NA,0,100,0,0,0,1380,0,0,0,0,41,41,1339,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,100,1280,accurate,41,0,accurate,0,0,not excessive,0,100,0,0.07246376811594203,0,balanced
41147202800,Community Lifestyle Accommodation Limited,VIC,Small,TRUE,Other activity,TRUE,0,0,0,NA,0,9654,0,0,0,15254,0,0,0,0,14329,14329,925,2014,Valid ABN,TRUE,FALSE,TRUE,S,TRUE,Extra Small,9654,5600,accurate,14329,0,accurate,0,0,not excessive,0,9654,0,0.6328831781827717,0,balanced
41156017446,Beaufort Municipal Band Inc,VIC,Small,TRUE,Culture arts,TRUE,0,0,0,NA,0,1817,0,0,1692,3509,0,0,0,0,5496,5496,1987,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,3509,0,accurate,5496,0,accurate,0,0,not excessive,0,1817,0,0.5178113422627529,0,balanced
41182054199,The Trustee For William & Evelyn Beveridge Settlement,VIC,Small,TRUE,Grant-making activities,TRUE,0,0,0,0,0,0,0,0,0,1056,0,0,694,0,265,959,97,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,0,1056,accurate,265,694,accurate,0,0,not excessive,0,0,694,0,0.6571969696969697,balanced
41188794895,St Dunstan's Anglican Kindergarten Incorporated,VIC,Medium,TRUE,Other education,TRUE,1,4,1,NA,134918,0,136346,271264,5839,277103,196494,0,0,0,65982,262476,14627,2014,Valid ABN,FALSE,TRUE,TRUE,M,TRUE,Medium,277103,0,accurate,262476,0,accurate,6,32749,not excessive,0,134918,0,0.4868875472297305,0,balanced
41195042253,Jean Wood Memorial Musical Scholarshipinc,VIC,Small,TRUE,Culture arts,TRUE,0,0,0,NA,0,1200,0,0,0,1518,0,0,0,0,1137,1137,381,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,1200,318,accurate,1137,0,accurate,0,0,not excessive,0,1200,0,0.7905138339920948,0,balanced
41237634882,CORRYONG RSL SUB-BRANCH PATRIOTIC FUND,VIC,small,TRUE,Other activity,FALSE,0,0,0,0,0,0,0,0,0,2766,0,0,0,0,354,354,2413,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,0,2766,accurate,354,0,accurate,0,0,not excessive,0,0,0,0,0,balanced
41243717566,The Trustee For Father George Maltby Scholarship Fund,VIC,Small,TRUE,Other activity,TRUE,0,0,0,NA,0,0,0,0,0,674,0,0,250,0,0,250,424,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,0,674,accurate,0,250,accurate,0,0,not excessive,0,0,250,0,0.37091988130563797,balanced
41255197577,Astra Chamber Music Society,VIC,Medium,TRUE,Culture arts,TRUE,0,2,1,NA,80052,204150,47438,331640,3497,335137,167845,0,0,0,173882,341727,-6590,2014,Valid ABN,FALSE,FALSE,FALSE,M,TRUE,Medium,335137,0,accurate,341727,0,accurate,3,55948.333333333336,not excessive,0,284202,0,0.8480173779678162,0,balanced
41258723006,Morwell Neighbourhood House & Learning Centre (Inc 3256),VIC,Small,TRUE,Other education,TRUE,0,3,1,NA,103162,3485,0,0,0,115072,117145,0,123,0,54215,171483,-56411,2014,Valid ABN,FALSE,TRUE,TRUE,S,TRUE,Small,106647,8425,accurate,171360,123,accurate,4,29286.25,not excessive,0,106647,123,0.9267849694104561,0.0010688959955506118,balanced
41309670936,National Chinese Museum of Australia Limited,VIC,Medium,TRUE,Culture arts,TRUE,4,1,2,NA,439681,591,0,440272,0,440272,395518,0,0,0,177644,573162,-132890,2014,Valid ABN,FALSE,FALSE,FALSE,M,TRUE,Medium,440272,0,accurate,573162,0,accurate,7,56502.57142857143,not excessive,0,440272,0,1,0,balanced
41314320838,The Trustee For The Madame Ashton Memorial Scholarship For Ladies Art,VIC,Small,TRUE,Grant-making activities,TRUE,0,0,0,0,0,0,0,0,0,1061,0,0,1072,0,125,1197,-136,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,0,1061,accurate,125,1072,accurate,0,0,not excessive,0,0,1072,0,1.0103675777568333,balanced
41355658648,Anam Cara House Geelong Ltd,VIC,Medium,TRUE,Other health service delivery,TRUE,2,7,33,NA,0,428308,136175,564483,64426,628909,515006,0,0,0,223994,739000,-110091,2014,Valid ABN,FALSE,TRUE,TRUE,M,TRUE,Medium,628909,0,accurate,739000,0,accurate,42,12262.047619047618,not excessive,0,428308,0,0.6810333450467396,0,balanced
41355818979,Collingwood Children's Farm Inc,VIC,Large,TRUE,Other education,TRUE,4,7,19,NA,174271,13125,1130962,1318358,0,1318358,815567,0,0,0,490055,1305622,12736,2014,Valid ABN,TRUE,TRUE,TRUE,L,TRUE,Large,1318358,0,accurate,1305622,0,accurate,30,27185.566666666666,not excessive,0,187396,0,0.1421434845466861,0,balanced
41433541731,St Brendan's School,VIC,Medium,TRUE,Primary secondary education,TRUE,0,7,0,NA,646996,0,53985,700981,0,700981,579594,0,0,0,199301,778895,77914,2014,Valid ABN,FALSE,FALSE,FALSE,M,TRUE,Medium,700981,0,accurate,778895,0,accurate,7,82799.14285714286,not excessive,0,646996,0,0.9229865003473703,0,balanced
41479096228,St Peter Julian Eymard School,VIC,Large,TRUE,Primary secondary education,TRUE,23,29,11,NA,4700603,33378,994287,5728268,0,5728268,3930608,18574,0,0,652649,4601831,-1126437,2014,Valid ABN,FALSE,FALSE,FALSE,L,TRUE,Large,5728268,0,accurate,4601831,0,accurate,63,62390.60317460317,not excessive,0,4733981,0,0.8264244968985389,0,balanced
41527924669,Clifton & Clara Laing Charitable Trust,Victoria,Small,TRUE,Grant-making activities,TRUE,0,0,0,0,0,0,0,0,0,15113,0,0,0,0,2021,2021,13092,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,0,15113,accurate,2021,0,accurate,0,0,not excessive,0,0,0,0,0,balanced
41534990348,Hampton Rsl Sub-Branch Incorporated,VIC,Medium,TRUE,Other activity,TRUE,2,0,8,NA,0,10546,297392,0,0,307938,173833,0,292,0,175550,349675,-41737,2014,Valid ABN,TRUE,FALSE,TRUE,M,TRUE,Medium,307938,0,accurate,349383,292,accurate,10,17383.3,not excessive,0,10546,292,0.03424715364781222,9.482428281017607e-4,balanced
41541403345,Castlemaine Historical Society Inc,VIC,Small,TRUE,Culture arts,TRUE,0,0,0,NA,1436,102896,0,0,0,123861,0,0,0,0,22130,22130,101731,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Small,104332,19529,accurate,22130,0,accurate,0,0,not excessive,0,104332,0,0.8423313230153155,0,balanced
41567110855,Muslim Women's Council,VIC,Small,TRUE,Economic social community development,TRUE,0,1,1,NA,26500,950,0,0,0,27530,7200,0,0,0,15844,23044,4486,2014,Valid ABN,TRUE,TRUE,TRUE,S,TRUE,Extra Small,27450,80,accurate,23044,0,accurate,2,3600,not excessive,0,27450,0,0.9970940791863422,0,balanced
41626405884,Emmanuel College Inc,VIC,Large,TRUE,Primary secondary education,TRUE,86,77,0,NA,12834738,0,6075424,18910162,0,18910162,11739584,174592,0,0,5691876,17606052,-1304110,2014,Valid ABN,FALSE,FALSE,FALSE,L,TRUE,Extra Large,18910162,0,accurate,17606052,0,accurate,163,72021.98773006134,not excessive,0,12834738,0,0.6787217370216078,0,balanced
41639957023,Friends Of Coolart Incorporated,VIC,Small,TRUE,Environmental activities,TRUE,0,0,0,NA,0,1801,0,0,0,7751,0,0,0,0,2578,2578,5173,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,1801,5950,accurate,2578,0,accurate,0,0,not excessive,0,1801,0,0.23235711521094052,0,balanced
41654216829,Jewish Holocaust Centre Inc,VIC,Large,TRUE,Other activity,TRUE,5,19,9,NA,0,1397257,0,1667332,270075,1667332,624030,0,0,0,808701,1432731,234601,2014,Valid ABN,FALSE,FALSE,FALSE,L,TRUE,Large,1667332,0,accurate,1432731,0,accurate,33,18910,not excessive,0,1397257,0,0.8380196625507098,0,balanced
41659735441,The Trustee For Geelong Community Foundation,VIC,Large,TRUE,Grant-making activities,TRUE,0,2,0,0,0,515858,575790,1091648,685717,1777365,110931,0,400000,0,46276,557207,1220158,2014,Valid ABN,TRUE,FALSE,TRUE,L,TRUE,Large,1777365,0,accurate,157207,400000,accurate,2,55465.5,not excessive,0,515858,400000,0.2902375145229033,0.2250522543203,balanced
41689228383,Bass Valley Music Festival Inc,VIC,Small,TRUE,Culture arts,TRUE,0,0,0,NA,5000,20450,0,0,0,39462,0,0,1000,0,39035,40035,-573,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,25450,14012,accurate,39035,1000,accurate,0,0,not excessive,0,25450,1000,0.6449242309056814,0.02534083422026253,balanced
41704349899,Warrandyte RSL Sub-Branch Welfare Patriotic Fund,VIC,small,TRUE,Other activity,FALSE,0,0,0,0,0,5227,0,0,0,6727,0,0,0,0,7546,7546,-819,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,5227,1500,accurate,7546,0,accurate,0,0,not excessive,0,5227,0,0.7770179872156979,0,balanced
41725993025,Mambourin Enterprises Ltd,VIC,Large,TRUE,Other education,TRUE,73,114,42,NA,8090375,16311,1713296,9819982,103556,9923538,7617087,16876,0,0,2221366,9855329,68209,2014,Valid ABN,FALSE,TRUE,TRUE,L,TRUE,Large,9923538,0,accurate,9855329,0,accurate,229,33262.38864628821,not excessive,0,8106686,0,0.8169148946676075,0,balanced
41771835817,The NCJW (Victoria) Social Support Trust,VIC,Small,TRUE,Mental health crisis intervention,TRUE,0,2,0,NA,0,24500,0,0,0,31695,8584,0,0,0,9415,17999,13696,2014,Valid ABN,FALSE,TRUE,TRUE,S,TRUE,Extra Small,24500,7195,accurate,17999,0,accurate,2,4292,not excessive,0,24500,0,0.772992585581322,0,balanced
41797220262,Ave Maria College,VIC,Large,TRUE,Primary secondary education,TRUE,64,19,9,NA,7790158,2536,4645066,12437760,0,12437760,7099689,68985,0,0,4812897,11981571,-456189,2014,Valid ABN,FALSE,FALSE,FALSE,L,TRUE,Extra Large,12437760,0,accurate,11981571,0,accurate,92,77170.53260869565,not excessive,0,7792694,0,0.6265351638880313,0,balanced
41831668189,Grampians Community Health,VIC,Large,TRUE,Other health service delivery,TRUE,41,77,8,NA,8672227,30039,3139978,11842244,0,11842244,7106964,0,0,0,4481026,11587990,254254,2014,Valid ABN,FALSE,TRUE,TRUE,L,TRUE,Extra Large,11842244,0,accurate,11587990,0,accurate,126,56404.47619047619,not excessive,0,8702266,0,0.7348494086087063,0,balanced
41835752804,THE RETURNED AND SERVICES LEAGUE OF AUSTRALIA VICOTIRAN BRANCH - MARYSVILLE WELFARE PATRIOTIC FUND,VIC,small,TRUE,Other activity,FALSE,0,0,0,0,0,2865,0,0,0,2867,0,0,600,0,2349,2949,-83,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,2865,2,accurate,2349,600,accurate,0,0,not excessive,0,2865,600,0.9993024066968957,0.20927799093128707,balanced
41839611725,Ballarat Hospice Care Incorporated,VIC,Large,TRUE,Other health service delivery,TRUE,1,14,5,NA,1072811,112384,0,1185195,78457,1263652,1002074,0,0,0,292218,1294292,-30640,2014,Valid ABN,FALSE,TRUE,TRUE,L,TRUE,Large,1263652,0,accurate,1294292,0,accurate,20,50103.7,not excessive,0,1185195,0,0.9379124948957466,0,balanced
41863957079,The Trustee For The Uncle Jack Perpetual Charitable Trust,Victoria,Small,TRUE,Grant-making activities,TRUE,0,0,0,0,0,0,0,0,0,3983,0,0,3589,0,476,4065,-82,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,0,3983,accurate,476,3589,accurate,0,0,not excessive,0,0,3589,0,0.9010795882500627,balanced
41878533208,Marian College Myrtleford,VIC,Large,TRUE,Primary secondary education,TRUE,19,20,0,NA,3300851,6500,793911,4101262,0,4101262,2977529,21612,0,0,1048656,4047797,-53465,2014,Valid ABN,FALSE,FALSE,FALSE,L,TRUE,Large,4101262,0,accurate,4047797,0,accurate,39,76346.89743589744,not excessive,0,3307351,0,0.8064227547520739,0,balanced
41901391780,Sirovilla Incorporated,VIC,Medium,TRUE,Housing activities,TRUE,0,3,0,NA,1448,2607,688207,692262,0,692262,161734,0,0,0,517159,678893,13369,2014,Valid ABN,FALSE,TRUE,TRUE,M,TRUE,Medium,692262,0,accurate,678893,0,accurate,3,53911.333333333336,not excessive,0,4055,0,0.005857608824404633,0,balanced
41909510696,Project Respect Incorporated,VIC,Medium,TRUE,Social services,TRUE,4,2,0,NA,372447,36405,7888,416740,152035,568775,336385,0,146,0,199695,536226,32549,2014,Valid ABN,TRUE,TRUE,TRUE,M,TRUE,Medium,568775,0,accurate,536080,146,accurate,6,56064.166666666664,not excessive,0,408852,146,0.718829062458793,2.5669201353786645e-4,balanced
41978894573,SHEPPARTON RSL SUB-BRANCH  PATRIOTIC FUND,VIC,Medium,TRUE,Other activity,FALSE,0,0,0,NA,0,0,532197,532197,0,532197,0,0,0,0,101506,101506,430691,2014,Valid ABN,FALSE,FALSE,FALSE,M,TRUE,Medium,532197,0,accurate,101506,0,accurate,0,0,not excessive,0,0,0,0,0,balanced
42004238662,Stirling Theological College,VIC,Large,TRUE,Higher education,TRUE,4,8,7,NA,0,176261,957146,1133407,104233,1237640,636608,0,19278,0,510008,1165894,71746,2014,Valid ABN,FALSE,FALSE,FALSE,L,TRUE,Large,1237640,0,accurate,1146616,19278,accurate,19,33505.68421052631,not excessive,0,176261,19278,0.1424170194887043,0.015576419637374357,balanced
42005066919,Caroline Chisholm Society,VIC,Large,TRUE,Economic social community development,TRUE,11,9,0,NA,1249606,95490,24017,1369113,10736,1379849,1022341,0,0,0,307534,1329875,49974,2014,Valid ABN,TRUE,TRUE,TRUE,L,TRUE,Large,1379849,0,accurate,1329875,0,accurate,20,51117.05,not excessive,0,1345096,0,0.9748139107974858,0,balanced
42005246739,R.H.S. Nominees Pty. Ltd.,VIC,Small,TRUE,Grant-making activities,TRUE,0,1,0,NA,0,0,0,0,0,19530,0,0,0,0,16580,16580,2950,2014,Valid ABN,TRUE,FALSE,TRUE,S,TRUE,Extra Small,0,19530,accurate,16580,0,accurate,1,0,not excessive,0,0,0,0,0,balanced
42006070882,The Eltham College Foundation Limited,VIC,Large,TRUE,Other education,TRUE,115,34,49,0,0,5000,13909082,13914082,11716,13925798,8796910,178510,430000,0,3343626,12749046,1176752,2014,Valid ABN,FALSE,TRUE,TRUE,L,TRUE,Extra Large,13925798,0,accurate,12319046,430000,accurate,198,44428.83838383838,not excessive,0,5000,430000,3.59045851447795e-4,0.030877943224510367,balanced
42006173379,National Stroke Foundation,VIC,Large,TRUE,Civic advocacy activities,TRUE,64,15,13,NA,5567873,9476344,2050240,17094457,1155980,18250437,6793196,0,0,0,10024793,16817989,1432448,2014,Valid ABN,TRUE,TRUE,TRUE,L,TRUE,Extra Large,18250437,0,accurate,16817989,0,accurate,92,73839.08695652174,not excessive,0,15044217,0,0.8243209190004601,0,balanced
42009956355,The Opus 50 Charitable Trust,VIC,Small,TRUE,Grant-making activities,TRUE,0,0,0,NA,0,50400,0,0,0,50439,0,0,22000,0,150,22150,28289,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Small,50400,39,accurate,150,22000,accurate,0,0,not excessive,0,50400,22000,0.9992267887943853,0.43617042368008885,balanced
42016026641,The Trustee For Dja Dja Wurrung Charitable Trust,VIC,Medium,TRUE,Environmental activities,TRUE,2,1,10,NA,388664,0,360746,749410,0,749410,334308,0,0,0,201790,536098,213312,2014,Valid ABN,FALSE,FALSE,FALSE,M,TRUE,Medium,749410,0,accurate,536098,0,accurate,13,25716,not excessive,0,388664,0,0.5186266529670007,0,balanced
42037851864,North East Local Learning And Employment Network,VIC,Medium,TRUE,Economic social community development,TRUE,1,3,0,NA,375704,0,4040,379744,51621,431365,290267,0,0,0,191693,481960,50595,2014,Valid ABN,FALSE,TRUE,TRUE,M,TRUE,Medium,431365,0,accurate,481960,0,accurate,4,72566.75,not excessive,0,375704,0,0.8709654237130968,0,balanced
42048937422,Great Prophet Center Inc.,VIC,Small,TRUE,Other education,TRUE,0,0,0,NA,0,1826,0,0,0,26516,0,0,0,0,26233,26233,283,2014,Valid ABN,TRUE,TRUE,TRUE,S,TRUE,Extra Small,1826,24690,accurate,26233,0,accurate,0,0,not excessive,0,1826,0,0.06886408206365968,0,balanced
42054887697,Sirius College,VIC,Large,TRUE,Other education,TRUE,337,164,52,NA,27996629,0,8512642,36509271,0,36509271,21627660,865898,0,0,9280754,31774312,4734959,2014,Valid ABN,FALSE,TRUE,TRUE,L,TRUE,Extra Large,36509271,0,accurate,31774312,0,accurate,553,39109.692585895114,not excessive,0,27996629,0,0.7668361551234479,0,balanced
42058164882,St. Columba's College Limited,VIC,Large,TRUE,Primary secondary education,TRUE,91,26,0,0,9389349,71880,8357491,17818720,0,17818720,11131146,240551,0,0,5270506,16642203,-1176517,2014,Valid ABN,FALSE,FALSE,FALSE,L,TRUE,Extra Large,17818720,0,accurate,16642203,0,accurate,117,95138,not excessive,0,9461229,0,0.530971304336114,0,balanced
42077960078,Support After Murder In Victoria Inc,VIC,Small,TRUE,Other activity,TRUE,0,0,19,NA,0,745,0,0,0,745,0,0,0,0,436,436,309,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,745,0,accurate,436,0,accurate,19,0,not excessive,0,745,0,1,0,balanced
42082747135,Australian Crohn's & Colitis Association (ACCA),VIC,Large,TRUE,Other health service delivery,TRUE,7,4,0,NA,50000,584050,382179,1016229,0,1016229,620564,0,237082,0,343976,1201622,-185393,2014,Valid ABN,FALSE,TRUE,TRUE,L,TRUE,Large,1016229,0,accurate,964540,237082,accurate,11,56414.90909090909,not excessive,0,634050,237082,0.623924332015717,0.23329584178369245,balanced
42102193582,Butterfly Foundation,VIC,Large,TRUE,Mental health crisis intervention,TRUE,12,25,1,NA,1621230,781591,1438538,3841359,66743,3908102,1983118,0,0,0,1865466,3848584,59518,2014,Valid ABN,TRUE,TRUE,TRUE,L,TRUE,Large,3908102,0,accurate,3848584,0,accurate,38,52187.31578947369,not excessive,0,2402821,0,0.6148306773978776,0,balanced
42120418582,AgBiz Assist Limited,VIC,Large,TRUE,Social services,TRUE,7,4,0,0,1327245,0,0,1327245,14052,1341297,990205,0,0,0,292049,1282254,59043,2014,Valid ABN,FALSE,TRUE,TRUE,L,TRUE,Large,1341297,0,accurate,1282254,0,accurate,11,90018.63636363637,not excessive,0,1327245,0,0.989523573078893,0,balanced
