abn,charity_name,state,charity_size,conducted_activities,main_activity,operates_in_vic,staff_full_time,staff_part_time,staff_casual,staff_volunteers,government_grants,donations_and_bequests,all_other_revenue,total_revenue,other_income,total_gross_income,employee_expenses,interest_expenses,grants_and_donations_made_for_use_in_australia,grants_and_donations_made_for_use_outside_australia,all_other_expenses,total_expenses,net_surplus_deficit,Year,Valid_ABN,community_sector_main,vic_community_sector,cleaned_charitysize,correct_charitysize,VCOSS_charitysize,reported_income,income_variance,inaccurate_income_reported,reported_expenses,expenses_variance,inaccurate_expenses_reported,total_employees,employeeexpenses_per_employee,excessive_expenses,invalid_negative_values,total_grants_type,grants_income_prop,imbalanced_grants
36151124408,Good Shepherd Microfinance,VIC,Large,TRUE,Economic social community development,TRUE,61,4,3,5,11396147,179940,6167,14479471,2903384,14485638,4745413,0,5819863,0,3313274,13878550,607088,2015,Valid ABN,TRUE,TRUE,L,TRUE,Extra Large,14485638,0,accurate,13878550,0,accurate,73,65005.65753424657,not excessive,0,11396147,0.786720405411208,balanced
36151300745,Beshara Australia,VIC,Small,TRUE,Other education,TRUE,0,0,0,6,0,144,0,0,0,17497,0,0,0,208,10527,10735,6761,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,144,17353,accurate,10735,0,accurate,6,0,not excessive,0,0,0,balanced
36239032321,Diamond Valley Community Support Inc,VIC,Medium,TRUE,Emergency relief,TRUE,0,3,5,60,169249,4231,395147,568627,0,568627,296134,0,2000,0,244152,542286,26341,2015,Valid ABN,TRUE,TRUE,M,TRUE,Medium,568627,0,accurate,542286,0,accurate,68,4354.911764705882,not excessive,0,169249,0.2976450291667473,balanced
36248912689,Ashwood Childrens Centre Inc,VIC,Large,TRUE,Other education,TRUE,21,12,7,50,129497,4632,1597674,1731803,4050,1735853,1402914,0,0,0,198003,1600917,134936,2015,Valid ABN,TRUE,TRUE,L,TRUE,Large,1735853,0,accurate,1600917,0,accurate,90,15587.933333333332,not excessive,0,129497,0.07460136313385984,balanced
36253254414,Beyond The Orphanage Foundation,VIC,Medium,TRUE,Economic social community development,TRUE,0,0,4,7,0,277264,0,277264,5082,282346,0,0,0,171875,93856,265731,16615,2015,Valid ABN,TRUE,TRUE,M,TRUE,Medium,282346,0,accurate,265731,0,accurate,11,0,not excessive,0,0,0,balanced
36309034934,APOLLO BAY RSL SUB-BRANCH  PATRIOTIC FUND,VIC,small,TRUE,Social services,TRUE,0,0,0,5,2000,2652,0,0,0,9724,0,0,0,0,4550,4550,5174,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,4652,5072,accurate,4550,0,accurate,5,0,not excessive,0,2000,0.20567667626491157,balanced
36313763309,Little Jem Foundation Incorporated,VIC,Small,TRUE,Social services,TRUE,0,0,0,15,0,13802,0,0,0,15412,0,0,3355,0,5053,8408,7004,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,13802,1610,accurate,8408,0,accurate,15,0,not excessive,0,0,0,balanced
36314277141,Huntington's Victoria Ltd,VIC,Medium,TRUE,Social services,TRUE,6,3,0,6,583249,126339,112129,821717,156539,978256,497253,0,0,0,269609,766862,211394,2015,Valid ABN,TRUE,TRUE,M,TRUE,Medium,978256,0,accurate,766862,0,accurate,15,33150.2,not excessive,0,583249,0.5962130567049934,balanced
36405794753,MiLife-Victoria Incorporated,VIC,Large,TRUE,Social services,TRUE,25,31,42,0,43079,7351,4088945,4139375,0,4139375,3149276,32827,0,0,931275,4113378,25997,2015,Valid ABN,TRUE,TRUE,L,TRUE,Large,4139375,0,accurate,4113378,0,accurate,98,32135.469387755104,not excessive,0,43079,0.010407126679752379,balanced
36411746223,Andrew Kerr Care Ltd,VIC,Large,TRUE,Aged care activities,TRUE,3,93,27,69,5606859,13184,3655053,9275096,0,9275096,5910159,30012,0,0,1533320,7473491,1801605,2015,Valid ABN,TRUE,TRUE,L,TRUE,Large,9275096,0,accurate,7473491,0,accurate,192,30782.078125,not excessive,0,5606859,0.604506842840225,balanced
36419428641,Vietnamese Parent Club In Kensington Inc.,VIC,Small,TRUE,Other education,TRUE,0,7,0,3,8280,0,0,0,0,10980,8280,0,0,0,2768,11048,-68,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,8280,2700,accurate,11048,0,accurate,10,828,not excessive,0,8280,0.7540983606557377,balanced
36473527358,THE RETURNED SERVICES LEAGUE OF AUSTRALIA VICTORIAN BRANCH - HAMILTON WELFARE PATRIOTIC FUND,VIC,Small,TRUE,Social services,TRUE,0,0,0,5,0,0,0,0,0,251,0,0,86,0,1135,1221,-971,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,251,accurate,1221,0,accurate,5,0,not excessive,0,0,0,balanced
36484704932,Australian China Education Foundation Incorporated,VIC,Small,TRUE,International activities,TRUE,0,1,0,18,0,55043,0,0,0,56916,620,0,0,50370,2912,53902,3014,2015,Valid ABN,TRUE,TRUE,S,TRUE,Small,55043,1873,accurate,53902,0,accurate,19,32.63157894736842,not excessive,0,0,0,balanced
36496446654,Friends Of Grammar Inc - Executive,VIC,Small,TRUE,Other education,TRUE,0,0,0,50,0,0,0,0,0,3944,0,0,0,0,8919,8919,-4975,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,3944,accurate,8919,0,accurate,50,0,not excessive,0,0,0,balanced
36527802947,Greek Orthodox Archidioceseof Australiagreek Welfare Centresub Entity,VIC,Small,TRUE,Social services,TRUE,2,1,0,50,83045,0,0,0,0,107618,164300,0,0,0,28112,192412,-84794,2015,Valid ABN,TRUE,TRUE,S,TRUE,Small,83045,24573,accurate,192412,0,accurate,53,3100,not excessive,0,83045,0.7716645914252263,balanced
36561884518,The Trustee For Debbie Stach Memorial Fund,VIC,Small,TRUE,Economic social community development,TRUE,0,0,0,4,0,21253,0,0,0,34375,0,0,22895,0,2346,25241,9134,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,21253,13122,accurate,25241,0,accurate,4,0,not excessive,0,0,0,balanced
36567673356,Lady Forster Kindergarten Incorporated,VIC,Medium,TRUE,Other education,TRUE,2,3,1,11,115660,0,286545,402205,6830,409035,331687,0,0,0,61256,392943,16092,2015,Valid ABN,TRUE,TRUE,M,TRUE,Medium,409035,0,accurate,392943,0,accurate,17,19511,not excessive,0,115660,0.28276308873323797,balanced
36605142471,Vip Benevolent Society Inc,VIC,Medium,TRUE,Emergency relief,TRUE,1,1,0,2,0,535893,63029,598922,0,598922,24400,0,0,0,276175,300575,298347,2015,Valid ABN,TRUE,TRUE,M,TRUE,Medium,598922,0,accurate,300575,0,accurate,4,6100,not excessive,0,0,0,balanced
36605520287,One Family At A Time Limited,VIC,Small,TRUE,Economic social community development,TRUE,0,0,0,9,0,1215,0,0,0,7860,0,0,0,0,1393,1393,6467,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,1215,6645,accurate,1393,0,accurate,9,0,not excessive,0,0,0,balanced
36762103472,North Ringwood Community Childrens Centre Inc,VIC,Medium,TRUE,Other education,TRUE,9,3,6,6,0,0,879079,879079,0,879079,780674,0,0,0,145951,926625,-47546,2015,Valid ABN,TRUE,TRUE,M,TRUE,Medium,879079,0,accurate,926625,0,accurate,24,32528.083333333332,not excessive,0,0,0,balanced
36762305691,Strathfieldsaye Pre School Inc,VIC,Small,TRUE,Other education,TRUE,0,0,0,9,0,0,0,0,0,7789,0,0,0,0,7093,7093,696,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,7789,accurate,7093,0,accurate,9,0,not excessive,0,0,0,balanced
36771155427,Fairway Bayside Aged Care Limited,VIC,Large,TRUE,Aged care activities,TRUE,3,73,4,40,3723134,5000,2838054,6566188,0,6566188,3717967,89177,0,0,1788868,5596012,970176,2015,Valid ABN,TRUE,TRUE,L,TRUE,Large,6566188,0,accurate,5596012,0,accurate,120,30983.058333333334,not excessive,0,3723134,0.5670160525406827,balanced
36809112033,Narre Community Learning Centre Inc,VIC,Large,TRUE,Other education,TRUE,21,42,0,55,933972,464,584610,1519046,78473,1597519,1174545,0,0,0,304662,1479207,118312,2015,Valid ABN,TRUE,TRUE,L,TRUE,Large,1597519,0,accurate,1479207,0,accurate,118,9953.771186440677,not excessive,0,933972,0.584639055936111,balanced
36881845880,The Trustee For Wimmera Against Cancer In Kids,VIC,Small,TRUE,Emergency relief,TRUE,0,0,0,35,0,2935,0,0,0,15869,0,0,11400,0,1183,12583,3286,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,2935,12934,accurate,12583,0,accurate,35,0,not excessive,0,0,0,balanced
36889018916,Cranbourne Community House Inc,VIC,Medium,TRUE,Economic social community development,TRUE,0,7,0,15,208127,0,116385,324512,0,324512,236864,0,0,0,83241,320105,4407,2015,Valid ABN,TRUE,TRUE,M,TRUE,Medium,324512,0,accurate,320105,0,accurate,22,10766.545454545454,not excessive,0,208127,0.6413537866088157,balanced
36942422588,Heavens Comfort Ministries Incorporated,VIC,Small,TRUE,Mental health crisis intervention,TRUE,0,0,0,15,3632,7742,0,0,0,12885,0,0,0,1209,6496,7705,5180,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,11374,1511,accurate,7705,0,accurate,15,0,not excessive,0,3632,0.28187815289095847,balanced
36979408997,GEMBOOK RSL SUB-BRANCH PATRIOTIC FUND,VIC,Small,TRUE,Social services,TRUE,0,0,0,5,0,690,0,0,12592,13282,0,0,0,0,13737,13737,-455,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,13282,0,accurate,13737,0,accurate,5,0,not excessive,0,0,0,balanced
36981897172,Rosewall Neighbourhood Centre Inc.,VIC,Medium,TRUE,Economic social community development,TRUE,0,5,14,50,211842,0,128942,340784,0,340784,192035,0,0,0,179757,371792,-31008,2015,Valid ABN,TRUE,TRUE,M,TRUE,Medium,340784,0,accurate,371792,0,accurate,69,2783.1159420289855,not excessive,0,211842,0.621631297244002,balanced
36986016567,The Trustee For E J Whitten Foundation,VIC,Medium,TRUE,Other health service delivery,TRUE,3,1,0,20,0,263434,642682,906116,29759,935875,243485,0,120000,0,426367,789852,146023,2015,Valid ABN,TRUE,TRUE,M,TRUE,Medium,935875,0,accurate,789852,0,accurate,24,10145.208333333334,not excessive,0,0,0,balanced
37005090317,Community College Gippsland Ltd,VIC,Large,TRUE,Employment training,TRUE,9,23,29,10,3813526,0,1536177,5349703,10802,5360505,3686816,0,0,0,1553981,5240797,119708,2015,Valid ABN,TRUE,TRUE,L,TRUE,Large,5360505,0,accurate,5240797,0,accurate,71,51926.98591549296,not excessive,0,3813526,0.7114117046808089,balanced
37008464426,The Australian Kidney Foundation,VIC,Large,TRUE,Other health service delivery,TRUE,57,26,10,550,177687,4504442,7435409,12117538,473274,12590812,6306325,7723,491312,0,6544011,13349371,-758559,2015,Valid ABN,TRUE,TRUE,L,TRUE,Extra Large,12590812,0,accurate,13349371,0,accurate,643,9807.659409020218,not excessive,0,177687,0.014112433733424024,balanced
37120056484,Consumer Action Law Centre,VIC,Large,TRUE,Law legal services,TRUE,20,24,1,15,3795342,0,0,3795342,338514,4133856,2807119,0,0,0,826442,3633561,500295,2015,Valid ABN,TRUE,TRUE,L,TRUE,Large,4133856,0,accurate,3633561,0,accurate,60,46785.316666666666,not excessive,0,3795342,0.9181118065070482,balanced
37155800570,Growing Through Education Foundation,VIC,Small,TRUE,Other education,TRUE,0,0,0,10,0,2400,0,0,0,2400,0,0,0,0,10281,10281,-7881,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,2400,0,accurate,10281,0,accurate,10,0,not excessive,0,0,0,balanced
37214338788,Camberwell City RSL Sub-Branch Welfare Patriotic Fund,VIC,Small,TRUE,Social services,TRUE,0,0,0,5,0,8691,0,0,0,14113,0,0,12121,0,8688,20809,-6696,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,8691,5422,accurate,20809,0,accurate,5,0,not excessive,0,0,0,balanced
37236738243,Indigenous Barristers' Trust,VIC,Small,TRUE,Income support maintenance,TRUE,0,0,0,4,0,4350,0,0,0,5460,0,0,0,0,180,180,5280,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,4350,1110,accurate,180,0,accurate,4,0,not excessive,0,0,0,balanced
37282486762,Sunraysia Mallee Ethnic Communities Council Inc,VIC,Large,TRUE,Social services,TRUE,6,7,6,22,703620,429,1172919,1876968,24522,1901490,867788,14792,61017,0,524482,1468079,433411,2015,Valid ABN,TRUE,TRUE,L,TRUE,Large,1901490,0,accurate,1468079,0,accurate,41,21165.560975609755,not excessive,0,703620,0.37003612956155435,balanced
37367927387,Trawalla House Incorporated,VIC,Small,TRUE,Housing activities,TRUE,1,1,2,5,0,0,0,0,136025,145554,69665,0,0,0,86312,155977,-9964,2015,Valid ABN,TRUE,TRUE,S,TRUE,Small,136025,9529,accurate,155977,0,accurate,9,7740.555555555556,not excessive,0,0,0,balanced
37369597537,Elmore Senior Citizens Centre,VIC,Small,TRUE,Social services,TRUE,0,0,0,3,0,0,0,0,0,16254,0,0,0,0,12249,12249,5827,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,16254,accurate,12249,0,accurate,3,0,not excessive,0,0,0,balanced
37487388240,Way of Salvation Church Ministries Inc.,VIC,Small,TRUE,Economic social community development,TRUE,0,0,0,10,0,45951,0,0,0,45951,0,0,0,0,30137,30137,15825,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,45951,0,accurate,30137,0,accurate,10,0,not excessive,0,0,0,balanced
37519262404,Stepfamilies Australia Inc.,VIC,Small,TRUE,Social services,TRUE,0,0,0,0,0,0,0,0,0,2949,0,0,0,0,3987,3987,-1038,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,2949,accurate,3987,0,accurate,0,0,not excessive,0,0,0,balanced
37558538062,New Life Community Care Inc,VIC,Small,TRUE,Social services,TRUE,0,1,0,35,0,27460,0,0,0,36960,34515,0,0,0,7089,40287,-4644,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,27460,9500,accurate,41604,1317,accurate,36,958.75,not excessive,0,0,0,balanced
37573031165,Australians For Disability And Diversity Employment (Adde) Inc.,VIC,Small,TRUE,Economic social community development,TRUE,0,0,1,9,0,0,0,0,0,674,18059,0,0,0,11355,29414,28740,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,674,accurate,29414,0,accurate,10,1805.9,not excessive,0,0,0,balanced
37578093050,Numurkah Rsl Sub-Branch,VIC,Small,TRUE,Aged care activities,TRUE,0,0,0,6,0,4133,0,0,22322,26455,0,0,0,0,18491,18491,7964,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,26455,0,accurate,18491,0,accurate,6,0,not excessive,0,0,0,balanced
