abn,charity_name,state,charity_size,conducted_activities,main_activity,operates_in_vic,staff_full_time,staff_part_time,staff_casual,staff_volunteers,donations_and_bequests,all_other_revenue,total_revenue,other_income,total_gross_income,employee_expenses,interest_expenses,grants_and_donations_made_for_use_in_australia,grants_and_donations_made_for_use_outside_australia,all_other_expenses,total_expenses,net_surplus_deficit,Year,Valid_ABN,community_sector_main,vic_community_sector,cleaned_charitysize,correct_charitysize,VCOSS_charitysize,government_grants,reported_income,income_variance,inaccurate_income_reported,reported_expenses,expenses_variance,inaccurate_expenses_reported,total_employees,employeeexpenses_per_employee,excessive_expenses,invalid_negative_values,total_grants_type,grants_income_prop,imbalanced_grants
94833076229,Meditation Melbourne Incorporated,Victoria,Small,TRUE,Other education,TRUE,0,0,0,4,4015,0,11075,0,11075,0,0,0,0,10589,10589,486,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,4015,7060,accurate,10589,0,accurate,4,0,not excessive,0,0,0,balanced
94885935447,Christians Helping In Primary Schools,Victoria,Medium,TRUE,Social services,TRUE,1,2,9,300,147016,21298,506648,0,506648,354607,0,0,0,141124,495731,10917,2018,Valid ABN,TRUE,TRUE,M,TRUE,Medium,298400,466714,39934,accurate,495731,0,accurate,312,1136.5608974358975,not excessive,0,298400,0.5889690672814262,balanced
94976328100,Valid Victorian Advocacy League For Individuals With Disability_Inc,Victoria,Large,TRUE,Civic advocacy activities,TRUE,18,14,0,140,3500,25349,3144505,8943,3153448,2332196,0,0,0,857042,3189238,-35790,2018,Valid ABN,TRUE,TRUE,L,TRUE,Large,2989492,3027284,126164,accurate,3189238,0,accurate,172,13559.279069767443,not excessive,0,2989492,0.9480073874692083,balanced
95012916975,MILDURA RSL SUB-BRANCH PATRIOTIC FUND,VIC,Medium,TRUE,Social services,TRUE,0,0,0,5,1145,550000,551145,1818,552963,0,0,0,0,132534,132534,420429,2018,Valid ABN,TRUE,TRUE,M,TRUE,Medium,0,552963,0,accurate,132534,0,accurate,5,0,not excessive,0,0,0,balanced
95058096060,The Trustee For St James Aid Fund,Victoria,Small,TRUE,International activities,TRUE,0,0,0,10,16891,0,16893,0,16893,0,0,1450,15441,0,16891,2,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,16891,2,accurate,16891,0,accurate,10,0,not excessive,0,0,0,balanced
95083038654,Blairlogie Living And Learning Inc,Victoria,Large,TRUE,Social services,TRUE,25,16,70,10,28112,0,5051736,0,5051736,4202146,9572,0,0,1021680,5233398,-181662,2018,Valid ABN,TRUE,TRUE,L,TRUE,Large,4428015,4456127,595609,accurate,5233398,0,accurate,121,34728.479338842975,not excessive,0,4428015,0.8765333342835018,balanced
95142629463,Connecting Home Ltd,VIC,Large,TRUE,Economic social community development,TRUE,3,9,7,1,0,0,1094679,6150,1100829,655055,3437,0,0,359438,1017930,82899,2018,Valid ABN,TRUE,TRUE,L,TRUE,Large,901000,907150,193679,accurate,1017930,0,accurate,20,32752.75,not excessive,0,901000,0.8184740772635896,balanced
95185481919,The Trustee For Mary Ward International Australia,Victoria,Medium,TRUE,Economic social community development,TRUE,0,0,0,0,230777,30000,306397,0,306397,0,0,39846,166697,152597,359140,-52743,2018,Valid ABN,TRUE,TRUE,M,TRUE,Medium,0,260777,45620,accurate,359140,0,accurate,0,0,not excessive,0,0,0,balanced
95196764032,Neita Foundation Trust,Victoria,Small,TRUE,Other education,TRUE,0,0,0,0,0,202165,202567,90,202657,0,0,0,0,202657,202657,0,2018,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,202255,402,accurate,202657,0,accurate,0,0,not excessive,0,0,0,balanced
95206358805,Australian Foundation For Palestinian Children Inc.,Victoria,Medium,TRUE,Emergency relief,TRUE,0,0,0,20,274495,63400,338055,0,338055,0,0,0,332738,68288,401026,-62971,2018,Valid ABN,TRUE,TRUE,M,TRUE,Medium,0,337895,160,accurate,401026,0,accurate,20,0,not excessive,0,0,0,balanced
95292438823,The Trustee For The Woodlands Fund,Victoria,Small,TRUE,Economic social community development,TRUE,0,0,0,2,0,0,8526,0,8526,0,0,0,200500,6509,207009,-198483,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,0,8526,accurate,207009,0,accurate,2,0,not excessive,0,0,0,balanced
95338179361,Adass Israel Welfare Fund,Victoria,Medium,TRUE,Emergency relief,TRUE,0,0,0,3,425002,0,425002,0,425002,0,0,0,0,0,0,425002,2018,Valid ABN,TRUE,TRUE,M,TRUE,Medium,0,425002,0,accurate,0,0,accurate,3,0,not excessive,0,0,0,balanced
95339378852,Yarra Riverkeeper Association Inc,Victoria,Small,TRUE,Civic advocacy activities,TRUE,0,3,2,20,23855,2645,152340,0,152340,131195,0,0,0,45197,176392,-24052,2018,Valid ABN,TRUE,TRUE,S,TRUE,Small,118301,144801,7539,accurate,176392,0,accurate,25,5247.8,not excessive,0,118301,0.7765590127346724,balanced
95353350558,Swan Hill Neighbourhood House Inc,VIC,Medium,TRUE,Civic advocacy activities,TRUE,0,3,3,35,10681,27871,297577,0,297577,150473,0,0,0,70336,220809,76768,2018,Valid ABN,TRUE,TRUE,M,TRUE,Medium,195140,233692,63885,accurate,220809,0,accurate,41,3670.0731707317073,not excessive,0,195140,0.6557630462031676,balanced
95390573838,A & R Raskin Charitable Trust Foundation,Victoria,Small,TRUE,Social services,TRUE,0,0,0,2,0,56955,56956,0,56956,0,0,51525,0,5445,56970,-14,2018,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,56955,1,accurate,56970,0,accurate,2,0,not excessive,0,0,0,balanced
95426151625,Community Support Frankston Inc,Victoria,Medium,TRUE,Income support maintenance,TRUE,2,1,0,114,162426,30784,446651,0,446651,63158,0,0,0,333934,397092,49559,2018,Valid ABN,TRUE,TRUE,M,TRUE,Medium,250326,443536,3115,accurate,397092,0,accurate,117,539.8119658119658,not excessive,0,250326,0.5604510008933149,balanced
95432149545,St Peters Lutheran School,VIC,Medium,TRUE,Other education,TRUE,2,4,6,35,3803,17137,583923,0,583923,454917,0,0,0,162473,617390,-33467,2018,Valid ABN,TRUE,TRUE,M,TRUE,Medium,513939,534879,49044,accurate,617390,0,accurate,47,9679.08510638298,not excessive,0,513939,0.8801485812341696,balanced
95435758004,SEAFORD RSL SUB-BRANCH PATRIOTIC FUND,VIC,Medium,TRUE,Social services,TRUE,0,0,0,5,0,279206,279206,0,279206,0,0,0,0,228779,228779,50427,2018,Valid ABN,TRUE,TRUE,M,TRUE,Medium,0,279206,0,accurate,228779,0,accurate,5,0,not excessive,0,0,0,balanced
95505211826,Northern Support Services For People With Disabilities Inc,Victoria,Large,TRUE,Social services,TRUE,46,38,46,3,10006,0,7985167,35484,8020651,6834596,0,0,0,1975576,8810172,-789521,2018,Valid ABN,TRUE,TRUE,L,TRUE,Large,7198932,7244422,776229,accurate,8810172,0,accurate,133,51387.93984962406,not excessive,0,7198932,0.8975495879324509,balanced
95571309095,SOAR Youth Development Incorporated,Victoria,Small,TRUE,Economic social community development,TRUE,0,0,0,20,0,0,0,26,26,0,0,0,0,125,125,-99,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,26,0,accurate,125,0,accurate,20,0,not excessive,0,0,0,balanced
95574860125,HN & EA Sinha Foundation,Victoria,Small,TRUE,Economic social community development,TRUE,0,0,0,2,0,0,19994,0,19994,0,0,16000,0,6930,22930,-2936,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,0,19994,accurate,22930,0,accurate,2,0,not excessive,0,0,0,balanced
95606690635,Alamdar Foundation of Australia Ltd,Victoria,Small,TRUE,Social services,TRUE,0,0,0,20,2500,0,7500,0,7500,0,0,2000,0,0,2000,5500,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,5000,7500,0,accurate,2000,0,accurate,20,0,not excessive,0,5000,0.6666666666666666,balanced
95615678762,Weenthunga Health Network Inc,Victoria,Medium,TRUE,Other education,TRUE,0,7,0,10,182654,5623,339013,0,339013,176877,0,5543,0,39017,221437,117576,2018,Valid ABN,TRUE,TRUE,M,TRUE,Medium,150000,338277,736,accurate,221437,0,accurate,17,10404.529411764706,not excessive,0,150000,0.44246090857872705,balanced
95702434250,Disability Justice Australia Inc,Victoria,Medium,TRUE,Social services,TRUE,2,6,1,6,2120,0,469904,0,469904,355668,0,0,0,128799,484467,-14563,2018,Valid ABN,TRUE,TRUE,M,TRUE,Medium,465578,467698,2206,accurate,484467,0,accurate,15,23711.2,not excessive,0,465578,0.9907938642786611,balanced
95738551437,Elizabeth Morgan House Aboriginal Women's Services Inc,Victoria,Large,TRUE,Emergency relief,TRUE,8,12,6,0,9047,337,2103265,0,2103265,1003644,0,0,0,433358,1437002,666263,2018,Valid ABN,TRUE,TRUE,L,TRUE,Large,2071802,2081186,22079,accurate,1437002,0,accurate,26,38601.692307692305,not excessive,0,2071802,0.9850408769223089,balanced
95859628202,Charlton Men's Shed Inc,Victoria,Small,TRUE,Economic social community development,TRUE,0,0,0,20,117,4943,9203,0,9203,0,0,1000,0,14791,15791,-6588,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,2447,7507,1696,accurate,15791,0,accurate,20,0,not excessive,0,2447,0.26589155710094536,balanced
95874885680,Maryborough Blue Light Disco Inc,VIC,Small,TRUE,Social services,TRUE,0,0,0,6,0,0,3503,0,3503,0,0,2350,0,2752,5102,-1599,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,0,3503,accurate,5102,0,accurate,6,0,not excessive,0,0,0,balanced
95949406161,St Peter Apostle Primary School And Other,Victoria,Small,TRUE,Economic social community development,TRUE,0,0,4,0,0,111719,209512,350,209862,111842,0,0,0,122397,234239,-24377,2018,Valid ABN,TRUE,TRUE,S,TRUE,Small,97793,209862,0,accurate,234239,0,accurate,4,27960.5,not excessive,0,97793,0.465987172522896,balanced
95990490478,St ARNAUD RSL SUB-BRANCH PATRIOTIC FUND,VIC,Small,TRUE,Social services,TRUE,0,0,0,5,850,0,1940,8500,10440,0,0,0,0,13071,13071,-2631,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,9350,1090,accurate,13071,0,accurate,5,0,not excessive,0,0,0,balanced
96039945136,Dandenong Valley Job Support Inc,Victoria,Large,TRUE,Employment training,TRUE,47,21,25,0,0,86122,6031643,0,6031643,3102513,0,0,0,2874995,5977508,54135,2018,Valid ABN,TRUE,TRUE,L,TRUE,Large,5874968,5961090,70553,accurate,5977508,0,accurate,93,33360.354838709674,not excessive,0,5874968,0.9740244905078103,balanced
96045094608,Resource Information Support And Education Centre Inc,Victoria,Small,TRUE,Social services,TRUE,0,0,1,25,3232,12861,36364,0,36364,25507,0,0,0,22645,48152,-11788,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,14092,30185,6179,accurate,48152,0,accurate,26,981.0384615384615,not excessive,0,14092,0.3875261247387526,balanced
96060601998,Victoria College Limited,Victoria,Small,TRUE,Other education,TRUE,6,0,0,0,0,17130,17130,0,17130,0,0,0,0,3246,3246,13884,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,17130,0,accurate,3246,0,accurate,6,0,not excessive,0,0,0,balanced
96109416433,St Pauls Anglican Kindergarten Canterbury Inc,Victoria,Medium,TRUE,Other education,TRUE,1,8,0,50,0,307785,474535,0,474535,357211,0,0,0,110116,467327,7208,2018,Valid ABN,TRUE,TRUE,M,TRUE,Medium,166187,473972,563,accurate,467327,0,accurate,59,6054.423728813559,not excessive,0,166187,0.3502102057803955,balanced
96161067492,Pollinate Group Ltd,Victoria,Large,TRUE,Economic social community development,TRUE,37,2,0,120,725787,0,1221960,0,1221960,549692,15059,0,0,767660,1332411,-110451,2018,Valid ABN,TRUE,TRUE,L,TRUE,Large,0,725787,496173,accurate,1332411,0,accurate,159,3457.182389937107,not excessive,0,0,0,balanced
96172874155,North Shepparton Community & Learning Centre Inc,Victoria,Medium,TRUE,Other education,TRUE,0,2,4,35,5175,18490,298536,0,298536,226909,0,0,0,3454,230363,68173,2018,Valid ABN,TRUE,TRUE,M,TRUE,Medium,229875,253540,44996,accurate,230363,0,accurate,41,5534.365853658536,not excessive,0,229875,0.770007637269877,balanced
96273505321,The Trustee For The Sentinel Foundation,Victoria,Small,TRUE,Economic social community development,TRUE,0,0,0,3,0,144816,144816,0,144816,0,0,142800,0,20699,163499,-18683,2018,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,144816,0,accurate,163499,0,accurate,3,0,not excessive,0,0,0,balanced
96291421937,International Campaign To Abolish Nuclear Weapons Australia Inc,Victoria,Small,TRUE,Civic advocacy activities,TRUE,1,2,0,6,213792,886,214678,0,214678,130227,0,0,0,85275,215502,-824,2018,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,214678,0,accurate,215502,0,accurate,9,14469.666666666666,not excessive,0,0,0,balanced
96294706752,Clayton Rsl Sub-Branch Welfare Patriotic Fund No W118,VIC,Small,TRUE,Social services,TRUE,0,0,0,5,0,0,46,0,46,0,0,0,0,144,144,-98,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,0,46,accurate,144,0,accurate,5,0,not excessive,0,0,0,balanced
96314034879,Colac Legacy Club Inc,Victoria,Small,TRUE,Aged care activities,TRUE,0,0,1,15,0,37992,51572,0,51572,9500,0,0,0,26118,35618,15954,2018,Valid ABN,TRUE,TRUE,S,TRUE,Small,2420,40412,11160,accurate,35618,0,accurate,16,593.75,not excessive,0,2420,0.046924687815093465,balanced
96340443904,Campus Crisis Centre Inc.,Victoria,Small,TRUE,Mental health crisis intervention,TRUE,0,0,0,10,144613,0,144613,3300,147913,0,0,61854,0,27031,88885,59028,2018,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,147913,0,accurate,88885,0,accurate,10,0,not excessive,0,0,0,balanced
96407980991,Apollo Parkways Pre School Centre,Victoria,Medium,TRUE,Other education,TRUE,0,6,1,15,5541,0,252252,0,252252,244108,0,1364,0,27818,273290,-21038,2018,Valid ABN,TRUE,TRUE,M,TRUE,Medium,169197,174738,77514,accurate,273290,0,accurate,22,11095.818181818182,not excessive,0,169197,0.6707459207459208,balanced
96412293140,Ashburton Baptist Community Services Inc,Victoria,Small,TRUE,Economic social community development,TRUE,0,0,0,20,119763,789,140069,0,140069,0,0,55941,0,6208,62149,77920,2018,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,120552,19517,accurate,62149,0,accurate,20,0,not excessive,0,0,0,balanced
96418358489,St Margaret's Pre-school Inc,Victoria,Medium,TRUE,Other education,TRUE,0,8,0,40,0,10968,407968,0,407968,314107,0,0,0,65647,379754,28214,2018,Valid ABN,TRUE,TRUE,M,TRUE,Medium,313273,324241,83727,accurate,379754,0,accurate,48,6543.895833333333,not excessive,0,313273,0.7678862067613146,balanced
96424419725,Dame Nellie Melba Opera Trust,Victoria,Large,TRUE,Other education,TRUE,1,5,1,6,848820,26653,1337334,18434,1355768,330390,0,0,0,640372,970762,385006,2018,Valid ABN,TRUE,TRUE,L,TRUE,Large,0,893907,461861,accurate,970762,0,accurate,13,25414.615384615383,not excessive,0,0,0,balanced
96461481740,Bentmoor Community Men's Shed Inc.,Victoria,Small,TRUE,Economic social community development,TRUE,0,0,0,12,7950,14392,28535,16,28551,0,0,0,0,24183,24183,4368,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,6193,28551,0,accurate,24183,0,accurate,12,0,not excessive,0,6193,0.21691009071486111,balanced
96471612043,Youth Albury Wodonga Inc,Victoria,Small,TRUE,Economic social community development,TRUE,0,0,0,8,7910,0,7910,0,7910,0,0,0,0,9961,9961,-2051,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,7910,0,accurate,9961,0,accurate,8,0,not excessive,0,0,0,balanced
96477564344,Sanjiwani Australia Inc,Victoria,Small,TRUE,Other health service delivery,TRUE,0,0,0,12,28461,0,28461,0,28461,0,0,0,11500,1200,12700,15761,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,28461,0,accurate,12700,0,accurate,12,0,not excessive,0,0,0,balanced
96478258190,The Killick Charitable Trust,Victoria,Medium,TRUE,Economic social community development,TRUE,0,0,0,3,850377,0,852148,0,852148,0,0,368072,79540,1782,449394,402754,2018,Valid ABN,TRUE,TRUE,M,TRUE,Medium,0,850377,1771,accurate,449394,0,accurate,3,0,not excessive,0,0,0,balanced
96484837415,Queenscliff-Point Lonsdale RSL Sub-Branch Patriotic Fund,VIC,Small,TRUE,Social services,TRUE,0,0,0,5,5420,5,6992,1560,8552,0,0,0,0,2546,2546,6006,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,6985,1567,accurate,2546,0,accurate,5,0,not excessive,0,0,0,balanced
96536418242,Warburton RSL Sub-Branch Patriotic Fund,VIC,Small,TRUE,Social services,TRUE,0,0,0,5,5325,3038,16283,0,16283,0,0,0,0,14086,14086,2198,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,7150,15513,770,accurate,14086,0,accurate,5,0,not excessive,0,7150,0.43910827243137013,balanced
96581395187,Queenscliff Kindergarten Inc,Victoria,Medium,TRUE,Other education,TRUE,0,7,4,50,23793,12960,308248,0,308248,245660,0,0,0,44494,290154,18094,2018,Valid ABN,TRUE,TRUE,M,TRUE,Medium,187798,224551,83697,accurate,290154,0,accurate,61,4027.2131147540986,not excessive,0,187798,0.6092432067685759,balanced
96599565577,Health Issues Centre Limited,VIC,Large,TRUE,Economic social community development,TRUE,1,5,3,8,3753,0,1027093,0,1027093,814415,0,0,0,420257,1234672,-207579,2018,Valid ABN,TRUE,TRUE,L,TRUE,Large,801672,805425,221668,accurate,1234672,0,accurate,17,47906.76470588235,not excessive,0,801672,0.7805252299450974,balanced
96612521171,The Trustee For Mc Auley-Champagnat Trust,Victoria,Small,TRUE,Other education,TRUE,10,6,0,5,0,0,677,0,677,0,0,0,0,500,500,177,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,0,677,accurate,500,0,accurate,21,0,not excessive,0,0,0,balanced
96672318951,Fyans Park Kindergarten Inc,Victoria,Small,TRUE,Economic social community development,TRUE,1,9,0,20,8747,0,10991,0,10991,0,0,0,0,16788,16788,-5797,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,8747,2244,accurate,16788,0,accurate,30,0,not excessive,0,0,0,balanced
96724007864,Village School Inc,Victoria,Large,TRUE,Other education,TRUE,3,16,0,0,502,22142,1625272,8000,1633272,1022041,112,0,0,539480,1561633,71639,2018,Valid ABN,TRUE,TRUE,L,TRUE,Large,1011707,1042351,590921,accurate,1561633,0,accurate,19,53791.63157894737,not excessive,0,1011707,0.6194357094225579,balanced
96742344380,Outer East Foodshare Inc,Victoria,Small,TRUE,Emergency relief,TRUE,0,0,0,3,20000,0,35000,0,35000,0,0,0,0,5000,5000,30000,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,15000,35000,0,accurate,5000,0,accurate,3,0,not excessive,0,15000,0.42857142857142855,balanced
96781863038,EVERYBODY-ALL-AT-ONCE INCORPORATED,Victoria,Small,TRUE,Other education,TRUE,0,0,0,7,0,25,25,1496,1521,0,0,0,0,873,873,648,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,1521,0,accurate,873,0,accurate,7,0,not excessive,0,0,0,balanced
96832871076,Deaf Ministries International Ltd,VIC,Medium,TRUE,International activities,TRUE,1,1,2,8,980695,0,980695,0,980695,179979,0,0,712333,93493,985805,-5110,2018,Valid ABN,TRUE,TRUE,M,TRUE,Medium,0,980695,0,accurate,985805,0,accurate,12,14998.25,not excessive,0,0,0,balanced
96838714184,Coleraine Mens Shed Inc,Victoria,Small,TRUE,Economic social community development,TRUE,0,0,0,24,225,0,17009,0,17009,0,0,135,0,15995,16130,879,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,6999,7224,9785,accurate,16130,0,accurate,24,0,not excessive,0,6999,0.41148803574578163,balanced
96841237604,Trustee for the Eli's Gift Foundation,Victoria,Small,TRUE,Social services,TRUE,0,0,0,10,5873,0,6396,0,6396,0,0,5294,0,469,5763,633,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,5873,523,accurate,5763,0,accurate,10,0,not excessive,0,0,0,balanced
96890773381,Northern and Inner Multiple Birth Association,Victoria,Small,TRUE,Other health service delivery,TRUE,0,0,0,23,6480,240,26245,0,26245,0,0,0,0,20402,20402,5843,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,13690,20410,5835,accurate,20402,0,accurate,23,0,not excessive,0,13690,0.5216231663173938,balanced
96919255756,The Trustee For Citizen Advocacy Trust Of Australia,Victoria,Small,TRUE,Civic advocacy activities,TRUE,0,0,0,6,6208,0,6208,0,6208,0,0,4561,0,610,5171,1037,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,6208,0,accurate,5171,0,accurate,6,0,not excessive,0,0,0,balanced
96933507631,Leopold Kindergarten Inc,Victoria,Small,TRUE,Other education,TRUE,0,0,0,21,0,72,18268,0,18268,0,0,0,612,18444,19056,-788,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,8592,8664,9604,accurate,19056,0,accurate,21,0,not excessive,0,8592,0.4703306328005255,balanced
96991255215,Goulburn Valley Christian Fellowship Incorporated,Victoria,Medium,TRUE,Economic social community development,TRUE,1,3,0,150,233936,0,258320,0,258320,54600,0,0,1423,177196,233219,25101,2018,Valid ABN,TRUE,TRUE,M,TRUE,Medium,0,233936,24384,accurate,233219,0,accurate,154,354.54545454545456,not excessive,0,0,0,balanced
96994614085,THE TRUSTEE FOR THE NICHOLAS TIMMS FOUNDATION,Victoria,Small,TRUE,Housing activities,TRUE,0,0,0,15,142063,2954,146855,0,146855,0,0,0,0,41669,41669,105186,2018,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,145017,1838,accurate,41669,0,accurate,15,0,not excessive,0,0,0,balanced
97032726442,Hispano American School Of Springvale Inc,Victoria,Small,TRUE,Other education,TRUE,0,0,7,10,1021,12594,49494,0,49494,29110,0,0,0,20775,49885,-391,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,17540,31155,18339,accurate,49885,0,accurate,17,1712.3529411764705,not excessive,0,17540,0.3543863902695276,balanced
97044710392,Wombat's Wish Inc,Victoria,Small,TRUE,Mental health crisis intervention,TRUE,0,2,1,30,41791,30361,72411,0,72411,44476,0,0,0,8666,53142,19269,2018,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,72152,259,accurate,53142,0,accurate,33,1347.7575757575758,not excessive,0,0,0,balanced
97077283106,Australia Help Ltd,Victoria,Small,TRUE,Emergency relief,TRUE,0,0,0,5,375,0,429,60,489,0,0,0,0,1747,1747,-1258,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,435,54,accurate,1747,0,accurate,5,0,not excessive,0,0,0,balanced
97080848628,Highgate Early Learning Centre Inc,Victoria,Large,TRUE,Social services,TRUE,13,7,7,0,39,7710,1512156,0,1512156,1324832,252,322,0,170277,1495683,16473,2018,Valid ABN,TRUE,TRUE,L,TRUE,Large,553817,561566,950590,accurate,1495683,0,accurate,27,49067.851851851854,not excessive,0,553817,0.36624329764918434,balanced
97186366173,BAYSWATER RSL SUB-BRANCH  PATRIOTIC FUND,VIC,Small,TRUE,Social services,TRUE,0,0,0,5,0,0,18734,40530,59264,0,0,0,0,13499,13499,45766,2018,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,40530,18734,accurate,13499,0,accurate,5,0,not excessive,0,0,0,balanced
97194295506,The Kickstart Project Inc,VIC,Small,TRUE,International activities,TRUE,0,0,0,6,13289,26539,39828,0,39828,0,0,0,48006,3253,51259,-11431,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,39828,0,accurate,51259,0,accurate,6,0,not excessive,0,0,0,balanced
97212866241,Mountain Glory Church Inc,Victoria,Small,TRUE,Emergency relief,TRUE,1,2,0,2,151194,8209,159403,0,159403,18180,0,10180,22957,108376,159693,-290,2018,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,159403,0,accurate,159693,0,accurate,5,3636,not excessive,0,0,0,balanced
